# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_f26f5fbf43_model
# start_datetime = 2023-08-27 21:49:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpfD8nSs/standata-f2632c2df3.json
# init = 2 (Default)
# random
#   seed = 949436583
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-202308272149-2-89392f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-profile-202308272149-2-78264e.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 2c6fa27
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,Intercept,sigma,b_Intercept
-408403,0.905292,0.334714,4,15,0,408410,-0.241067,-0.373953,0.682059,-0.191487,-0.13504,-0.133768,0.243648,0.67343,2.83223,1.06168,1.53864,-1.16837,-0.707496,-1.38603,45.1588,14.3847,43.679
-408402,0.905254,0.334714,4,15,0,408409,-0.178703,-0.392198,0.689327,-0.187825,-0.240568,-0.117269,0.0979838,0.677083,2.90618,1.04469,1.62447,-1.06889,-0.775798,-1.25952,45.0922,14.3894,43.318
-408402,0.924177,0.334714,4,15,0,408410,-0.185984,-0.359165,0.69402,-0.187337,0.14134,-0.146596,0.304908,0.696492,2.63772,1.02972,1.63549,-0.981491,-0.625319,-1.20302,45.1025,14.4051,42.9141
-408406,0.800403,0.334714,3,7,0,408411,-0.182722,-0.416152,0.665495,-0.183773,0.152807,-0.169986,0.273973,0.702805,2.58747,0.996927,1.75485,-0.980415,-0.469936,-1.40035,45.1069,14.3732,43.3211
-408405,0.956354,0.334714,4,15,0,408416,-0.113347,-0.437511,0.618152,-0.184424,-0.337194,0.0961349,0.261561,0.731664,2.65573,1.06205,1.82208,-0.930197,-0.539794,-0.912062,45.1112,14.3504,42.9362
-408405,0.701648,0.334714,4,15,0,408418,-0.0902572,-0.409525,0.610073,-0.188664,0.189832,-0.202228,0.23473,0.723205,2.77689,1.05386,1.75596,-0.886688,-0.605853,-1.09829,45.0877,14.2948,42.8949
-408411,0.862954,0.334714,4,15,0,408420,-0.13168,-0.439953,0.65899,-0.184298,-0.324512,-0.072324,0.300585,0.721064,2.81979,1.08983,1.55879,-1.31702,-1.15606,-1.4224,45.1596,14.3002,43.2696
-408403,0.984694,0.334714,4,15,0,408418,-0.0824806,-0.374823,0.594261,-0.183548,0.0918601,0.0639757,0.341202,0.726608,2.70231,0.983855,1.78888,-0.92212,-0.61566,-1.1818,45.087,14.4232,42.6461
-408405,0.899288,0.334714,4,15,0,408413,-0.154235,-0.391941,0.616217,-0.186087,-0.178974,-0.419771,0.160415,0.759545,2.60799,1.04235,1.94293,-0.715384,-0.310223,-0.749922,45.1038,14.3643,43.1564
-408405,0.889292,0.334714,4,15,0,408413,-0.0684991,-0.412869,0.616084,-0.178688,0.042263,0.117429,0.217785,0.624209,2.71466,1.036,1.59588,-0.993268,-0.623273,-0.872833,45.102,14.3524,42.8374
-408409,0.708978,0.334714,3,15,0,408420,-0.017307,-0.476708,0.655187,-0.187408,0.0904527,0.135956,0.111922,0.679956,2.53662,1.07142,1.87803,-0.934623,-0.818309,-0.921365,45.0897,14.3892,42.6695
-408408,0.916907,0.334714,3,7,0,408419,-0.133403,-0.395553,0.655698,-0.183062,0.10181,-0.205226,0.452024,0.712536,2.70518,1.05659,1.8342,-0.577862,-0.356077,-1.15798,45.1314,14.3656,42.458
-408407,0.997246,0.334714,4,15,0,408416,-0.160992,-0.384547,0.651786,-0.190884,-0.0309531,-0.0458159,0.0126048,0.718672,2.71247,0.994333,1.71885,-1.16531,-0.825411,-1.32172,45.1237,14.3949,43.533
-408404,0.997378,0.334714,3,15,0,408412,-0.153298,-0.367243,0.648937,-0.191461,-0.000727157,-0.0324489,0.055586,0.696736,2.67193,1.00031,1.60453,-1.11909,-0.8904,-1.2876,45.1196,14.3825,43.4778
-408401,0.94035,0.334714,3,15,0,408414,-0.134219,-0.417496,0.563801,-0.194749,-0.0316001,-0.215678,0.19774,0.658704,2.65534,1.10089,1.57067,-0.922189,-0.683698,-1.18915,45.0592,14.4088,43.8647
-408402,0.915858,0.334714,3,15,0,408411,-0.138562,-0.417847,0.603641,-0.186441,-0.144247,0.102626,0.277242,0.668774,2.67706,1.11714,1.88821,-0.878965,-0.635722,-1.19084,45.0607,14.3625,43.0166
-408400,0.902845,0.334714,4,15,0,408407,-0.0913109,-0.370532,0.556314,-0.182631,0.0134167,-0.215467,0.201165,0.7003,2.82561,1.00149,1.70075,-0.817603,-0.602054,-1.22005,45.0839,14.3843,43.1291
-408401,0.920476,0.334714,3,7,0,408405,-0.162919,-0.382533,0.609366,-0.190496,-0.0587895,-0.0603491,0.182236,0.739214,2.73456,1.05467,1.82316,-0.908634,-0.527279,-0.941548,45.1245,14.4116,43.1568
-408401,0.850624,0.334714,3,15,0,408408,-0.151505,-0.398569,0.600689,-0.187334,-0.0130876,-0.0528863,0.210254,0.74223,2.54641,1.0233,2.08618,-0.62783,-0.418882,-1.12543,45.1224,14.3719,43.0655
-408407,0.73827,0.334714,4,15,0,408415,-0.128049,-0.415108,0.591878,-0.185471,0.0965618,0.0910445,0.330168,0.597668,2.64873,1.05023,2.01201,-0.713203,-0.319552,-1.02444,45.1008,14.3622,43.2144
-408409,0.969457,0.334714,4,15,0,408420,-0.0702292,-0.424801,0.478919,-0.178469,-0.256815,-0.297346,0.276052,0.803884,2.5557,1.06775,1.70291,-0.979949,-0.653218,-1.0619,45.063,14.336,43.2554
-408400,0.990107,0.334714,3,7,0,408414,-0.139101,-0.339692,0.602723,-0.184362,-0.0438481,0.0555354,0.237281,0.734722,2.61791,1.03284,1.76342,-0.940154,-0.72801,-1.23112,45.111,14.4239,42.7678
-408401,0.907124,0.334714,4,15,0,408407,-0.063414,-0.449175,0.640544,-0.192307,-0.089015,-0.213345,0.264918,0.702692,2.77017,1.06736,1.47536,-1.29431,-1.01061,-1.43952,45.1,14.3628,43.4026
-408403,0.937533,0.334714,3,15,0,408408,-0.104952,-0.453618,0.584309,-0.195655,0.00338248,-0.379965,0.138318,0.737847,2.60947,1.05308,1.5285,-0.959357,-0.755125,-1.07741,45.1033,14.3941,43.9143
-408405,0.952966,0.334714,4,15,0,408413,-0.103471,-0.469185,0.607286,-0.177426,-0.200448,0.0267266,0.37315,0.67624,2.65079,1.04623,1.54637,-1.13825,-0.934164,-1.82951,45.1286,14.3586,43.4203
-408406,0.976064,0.334714,4,15,0,408413,-0.0772365,-0.466883,0.657028,-0.184785,0.155817,-0.00732855,0.264327,0.764799,2.71597,0.992301,1.36808,-1.21256,-1.00341,-1.18352,45.1112,14.396,43.0087
-408401,0.988104,0.334714,4,15,0,408412,-0.0721346,-0.389419,0.520819,-0.19362,-0.0234425,-0.254803,0.212917,0.680574,2.78103,1.02886,1.33239,-1.26967,-0.981051,-1.58218,45.1079,14.3443,44.068
-408406,0.891162,0.334714,4,15,0,408410,-0.0587437,-0.448248,0.516854,-0.174928,-0.103602,0.0476996,0.37951,0.75788,2.715,1.02425,1.33043,-1.27585,-1.05316,-1.57515,45.0403,14.4204,43.191
-408404,0.876466,0.334714,4,15,0,408415,-0.212857,-0.454295,0.72114,-0.197566,-0.0722957,-0.0300949,0.211365,0.718932,2.61193,1.08244,1.54993,-1.18612,-0.976867,-1.44819,45.1402,14.3624,43.7169
-408406,0.975498,0.334714,4,15,0,408412,-0.0458341,-0.366697,0.438216,-0.183981,-0.106631,0.0444714,0.247314,0.698623,2.92685,1.05688,1.4069,-1.23688,-0.951506,-1.39178,45.0696,14.3789,43.4588
-408400,0.781949,0.334714,3,7,0,408413,-0.147066,-0.409081,0.650407,-0.192412,-0.068729,-0.105556,0.282586,0.710842,2.58214,1.07273,1.50305,-1.23746,-0.82712,-1.4014,45.107,14.4062,43.4313
-408400,0.795483,0.334714,4,15,0,408408,-0.113599,-0.396177,0.630617,-0.192743,-0.105093,-0.128265,0.258555,0.707173,2.54845,1.06803,1.63616,-1.14532,-0.934291,-1.52365,45.1075,14.4036,43.3636
-408402,0.512237,0.334714,3,7,0,408414,-0.132025,-0.393987,0.609514,-0.189711,-0.0838175,-0.103392,0.231921,0.698699,2.51299,1.07618,1.66641,-1.2402,-0.986837,-1.33274,45.1076,14.3309,43.5102
-408401,0.993319,0.334714,3,7,0,408405,-0.175021,-0.37934,0.623678,-0.188892,-0.0735898,-0.0490176,0.354542,0.705662,2.55165,1.09271,1.44051,-1.12549,-0.861013,-1.37539,45.1429,14.374,43.3491
-408399,0.919403,0.334714,4,15,0,408406,-0.135735,-0.389573,0.651191,-0.180227,-0.021696,-0.0806652,0.117637,0.72445,2.72181,1.04545,1.82254,-0.852862,-0.673066,-1.20404,45.0702,14.3738,42.6535
-408407,0.756711,0.334714,3,15,0,408412,-0.159901,-0.435556,0.620769,-0.182964,-0.0302053,-0.424363,0.30135,0.717371,2.74079,1.05143,1.9014,-0.882258,-0.509554,-1.01943,45.0334,14.2956,43.3111
-408405,1,0.334714,3,7,0,408413,-0.0563406,-0.432393,0.564899,-0.184897,-0.00921266,0.104896,0.214838,0.710826,2.7951,0.957179,1.83988,-0.918596,-0.533286,-1.08752,45.118,14.4168,43.172
-408406,0.999841,0.334714,3,15,0,408414,-0.0464926,-0.390132,0.546295,-0.178495,-0.0348273,0.0905678,0.189991,0.705023,2.82739,0.97179,2.03407,-0.615992,-0.24743,-1.20763,45.1106,14.3956,42.594
-408404,0.969668,0.334714,4,15,0,408411,-0.13377,-0.392175,0.620102,-0.179653,-0.152689,-0.146481,0.276709,0.6833,2.7125,1.08325,1.82946,-0.796594,-0.579256,-0.626655,45.1397,14.327,42.8229
-408403,0.915728,0.334714,3,15,0,408411,-0.127559,-0.402403,0.648455,-0.184452,-0.0801991,-0.140294,0.287344,0.690214,2.68979,1.07752,1.76463,-0.844874,-0.478512,-0.60407,45.1504,14.3462,42.8136
-408402,0.996039,0.334714,4,15,0,408408,-0.142686,-0.352491,0.606462,-0.18992,-0.00670937,-0.0544571,0.243182,0.685687,2.75736,1.01294,1.91245,-0.764717,-0.594478,-1.38207,45.1624,14.4178,43.1728
-408404,0.796453,0.334714,3,15,0,408414,-0.0945938,-0.368828,0.528621,-0.195729,-0.121527,-0.1234,0.362971,0.699731,2.56821,1.09672,1.85121,-0.825093,-0.502621,-0.808116,45.1595,14.3799,43.3266
-408402,0.829154,0.334714,4,15,0,408415,-0.149676,-0.441595,0.678136,-0.184832,-0.0382761,-0.0674728,0.162954,0.700331,2.79375,0.99255,1.33954,-1.11084,-0.891708,-1.34548,45.0659,14.4019,43.4339
-408406,0.825981,0.334714,4,15,0,408412,-0.118024,-0.332663,0.542441,-0.187451,-0.145911,-0.0720887,0.237905,0.657669,2.57994,1.07631,2.03885,-0.83282,-0.513792,-0.817227,45.1909,14.4389,43.2249
-408406,0.951839,0.334714,4,15,0,408413,-0.0627151,-0.415165,0.589897,-0.197033,-0.099416,-0.358224,0.337293,0.696715,2.79727,1.07688,1.58893,-0.957947,-0.515644,-1.37597,45.0812,14.3266,43.3732
-408405,0.994275,0.334714,3,7,0,408412,-0.0761204,-0.469415,0.651465,-0.190395,-0.0591905,-0.197865,0.15626,0.684965,2.60949,1.02213,1.68303,-1.14427,-0.911467,-1.21185,45.0468,14.4268,43.566
-408402,0.969997,0.334714,4,15,0,408413,-0.137426,-0.388227,0.578662,-0.193502,-0.140628,-0.0940287,0.164041,0.678815,2.67757,1.04427,1.71658,-0.674031,-0.33419,-0.900435,45.1585,14.3817,43.5475
-408403,0.979765,0.334714,4,15,0,408409,-0.0852967,-0.407093,0.53904,-0.1982,0.0445285,-0.156847,0.264252,0.677632,2.67088,1.02603,1.71484,-1.08112,-0.930629,-1.18459,45.1383,14.3737,44.0158
-408404,0.8933,0.334714,4,15,0,408409,-0.176416,-0.452998,0.652258,-0.182686,-0.168685,0.00555645,0.205637,0.707196,2.76695,1.03998,1.65448,-1.26398,-0.906996,-1.22935,45.072,14.3574,43.5129
-408405,0.993908,0.334714,4,15,0,408413,-0.150836,-0.404806,0.5854,-0.19361,-0.169224,-0.182596,0.435014,0.609999,2.90142,1.05747,1.44838,-1.22293,-0.96296,-1.61525,45.127,14.4065,44.1813
-408403,0.871042,0.334714,3,7,0,408413,-0.133804,-0.416169,0.604016,-0.185859,-0.129127,-0.127155,0.284061,0.635102,2.83534,1.08159,1.55899,-1.28592,-1.15471,-1.57555,45.1055,14.3409,43.749
-408403,0.957844,0.334714,4,15,0,408411,-0.128255,-0.377482,0.566567,-0.19793,-0.031475,-0.219729,0.241733,0.709481,2.63639,1.03859,2.03702,-0.822806,-0.736126,-0.999778,45.1135,14.3505,43.6226
-408404,0.944927,0.334714,4,15,0,408409,-0.152684,-0.49589,0.710435,-0.181759,-0.0612555,-0.0498977,0.238402,0.710636,2.71448,1.05933,1.81784,-1.10418,-0.938512,-1.21877,45.1132,14.338,43.1529
-408408,0.970479,0.334714,3,7,0,408410,-0.183102,-0.44255,0.750456,-0.189418,0.0799487,-0.243097,0.179396,0.672013,2.66753,1.04994,1.45309,-0.885723,-0.479449,-1.30662,45.1695,14.4185,43.3021
-408417,0.967529,0.334714,4,15,0,408422,-0.138283,-0.590556,0.797664,-0.198562,-0.286591,-0.102498,0.0678189,0.656368,2.86156,1.039,1.97729,-0.949315,-0.72889,-1.09472,45.1476,14.349,43.8882
-408408,0.987696,0.334714,3,15,0,408423,-0.178647,-0.315258,0.593238,-0.166405,-0.025503,0.0615808,0.310242,0.698942,2.63211,1.08021,1.55127,-0.865287,-0.484598,-1.19834,45.1168,14.4225,42.2712
-408409,0.963094,0.334714,3,7,0,408422,-0.188543,-0.288362,0.572083,-0.164113,-0.020684,0.108765,0.358463,0.721825,2.64322,1.05946,1.68901,-0.813964,-0.465437,-1.31781,45.1341,14.3782,42.1157
-408408,0.972812,0.334714,4,23,0,408415,-0.160853,-0.278506,0.574784,-0.166423,-0.0308299,0.137683,0.341838,0.727849,2.62936,1.06175,1.83958,-0.719533,-0.500313,-1.3405,45.1215,14.376,41.8707
-408403,0.976562,0.334714,3,7,0,408414,-0.138721,-0.392584,0.588492,-0.191105,-0.0364641,-0.0463433,0.105087,0.670829,2.61036,1.10563,1.80227,-1.07364,-0.638769,-0.908516,45.1087,14.3784,43.4594
-408402,0.984091,0.334714,3,15,0,408407,-0.11091,-0.367775,0.572749,-0.191268,-0.0694071,-0.111046,0.108751,0.690511,2.58732,1.12732,1.73382,-0.850782,-0.72293,-1.21084,45.0942,14.344,43.1486
-408402,0.8995,0.334714,4,15,0,408410,-0.129323,-0.424748,0.642416,-0.184666,-0.0871529,-0.0375586,0.124581,0.758813,2.89757,1.01212,1.72267,-1.00255,-0.625964,-1.17023,45.1104,14.3824,42.9785
-408406,0.801212,0.334714,4,15,0,408410,-0.140656,-0.435974,0.581055,-0.195863,-0.0331313,-0.125342,0.394771,0.674115,2.68543,1.10856,1.5466,-1.20616,-1.11108,-1.19392,45.0976,14.3894,43.9203
-408404,1,0.334714,3,7,0,408410,-0.0622268,-0.439436,0.669141,-0.188786,-0.1924,-0.220723,0.285694,0.658482,2.64358,1.07899,1.48109,-1.16117,-0.7928,-1.48343,45.0794,14.3408,43.1852
-408409,0.724783,0.334714,3,15,0,408417,-0.158515,-0.324677,0.640883,-0.180631,-0.0467653,0.0680584,0.239316,0.741637,2.6005,1.08115,1.54699,-0.820551,-0.490879,-1.15336,45.1754,14.436,42.3008
-408404,0.991445,0.334714,3,7,0,408415,-0.157733,-0.341205,0.621192,-0.187346,-0.0573195,0.0462577,0.249938,0.7544,2.63194,1.07872,1.7238,-0.88711,-0.530672,-1.12805,45.1619,14.4153,42.6218
-408405,0.950646,0.334714,4,15,0,408411,-0.10239,-0.506608,0.618422,-0.198259,-0.0373599,-0.109106,0.266217,0.650405,2.88112,1.06626,1.76184,-0.88831,-0.598574,-1.33019,45.047,14.3981,43.8284
-408404,0.735757,0.334714,4,15,0,408417,-0.116379,-0.354646,0.478612,-0.190602,-0.00827632,-0.0849685,0.289534,0.707183,2.7266,1.02997,1.65214,-0.83243,-0.722155,-0.974109,45.1451,14.4098,43.6599
-408404,0.917795,0.334714,4,15,0,408415,-0.149704,-0.493131,0.743782,-0.181478,-0.0966797,-0.159439,0.257431,0.680903,2.77715,1.08285,1.71664,-1.08553,-0.601076,-1.45139,45.0603,14.3987,42.9476
-408403,0.980497,0.334714,4,15,0,408411,-0.124838,-0.378023,0.610358,-0.187197,-0.078826,-0.0258995,0.264232,0.679192,2.5951,1.03727,1.27417,-1.35615,-0.875922,-1.62773,45.1124,14.3809,43.5341
-408401,0.965192,0.334714,3,15,0,408410,-0.17322,-0.419194,0.691594,-0.184704,0.0478495,-0.191873,0.295025,0.724885,2.66717,1.0468,1.70368,-1.0243,-0.57144,-1.10674,45.1224,14.3308,42.9997
-408403,0.876551,0.334714,4,15,0,408412,-0.0931854,-0.394442,0.564336,-0.185252,-0.154333,-0.162645,0.180439,0.66919,2.74296,1.10292,1.61265,-1.15601,-0.59469,-1.27626,45.0755,14.3318,43.3161
-408403,0.993096,0.334714,4,15,0,408407,-0.0873784,-0.415819,0.580452,-0.186496,-0.188239,-0.163302,0.179268,0.664558,2.77037,1.10349,1.67636,-1.1371,-0.604155,-1.17596,45.075,14.3421,43.3374
-408404,0.949702,0.334714,4,15,0,408411,-0.108613,-0.37659,0.572937,-0.198629,-0.0197086,-0.144557,0.304444,0.572324,2.82628,1.09759,1.50953,-1.04317,-0.89376,-1.48,45.0993,14.4191,43.9165
-408404,0.976898,0.334714,4,15,0,408411,-0.143162,-0.398356,0.667848,-0.175913,-0.114647,0.0262853,0.187039,0.762841,2.73193,0.995702,2.05239,-0.75012,-0.357487,-0.956057,45.0179,14.368,42.2207
-408401,0.952613,0.334714,4,15,0,408409,-0.148534,-0.405017,0.648264,-0.193373,-0.010799,-0.389037,0.348728,0.718309,2.72621,1.03282,1.87689,-0.666137,-0.417559,-0.980178,45.1194,14.3953,43.2197
-408403,0.793883,0.334714,3,15,0,408410,-0.14226,-0.403557,0.674466,-0.176637,-0.134663,0.149118,0.166771,0.725429,2.67149,1.01594,1.98602,-0.845316,-0.571765,-1.15925,45.0512,14.3637,42.4023
-408404,0.945229,0.334714,4,15,0,408413,-0.206829,-0.422886,0.697963,-0.194426,-0.191615,-0.368559,0.188065,0.742969,2.74499,1.05019,1.95162,-0.674746,-0.260467,-0.785835,45.1014,14.3834,43.2917
-408399,0.970907,0.334714,3,7,0,408407,-0.142732,-0.39311,0.653647,-0.189181,-0.000188992,-0.214614,0.095087,0.696381,2.70585,1.04784,1.82845,-0.787587,-0.608375,-1.25139,45.1009,14.3796,43.1452
-408403,0.855676,0.334714,3,15,0,408409,-0.157216,-0.393457,0.598658,-0.185252,-0.109559,-0.0792183,0.146458,0.706926,2.81382,1.05948,1.98665,-0.83563,-0.620006,-1.3935,45.0621,14.339,43.1512
-408404,0.858502,0.334714,3,15,0,408414,-0.0949439,-0.454948,0.680468,-0.186912,0.043699,0.0840834,0.261493,0.671795,2.61879,1.02549,1.89119,-0.692241,-0.293934,-1.19122,45.0971,14.4125,42.7263
-408402,0.912561,0.334714,4,15,0,408414,-0.128098,-0.345786,0.609734,-0.193418,-0.122529,-0.19353,0.171407,0.683644,2.73154,1.05937,1.65672,-0.780236,-0.460468,-1.26282,45.0929,14.4092,43.1586
-408401,0.991424,0.334714,4,15,0,408406,-0.101872,-0.43457,0.687056,-0.182602,-0.020103,-0.0150484,0.255109,0.673851,2.64936,1.11296,1.81922,-0.837288,-0.594265,-1.17861,45.098,14.3799,42.4605
-408407,0.840415,0.334714,4,15,0,408414,-0.069034,-0.413503,0.523194,-0.186731,0.0371729,-0.387756,0.209481,0.710326,2.76222,1.01449,1.41507,-1.0914,-0.858151,-1.63318,45.1918,14.3384,43.9546
-408401,0.995008,0.334714,4,15,0,408412,-0.145524,-0.362699,0.583122,-0.193781,-0.036594,0.0258484,0.233215,0.665126,2.65531,1.08046,1.57459,-0.939305,-0.699409,-1.10223,45.0896,14.411,43.3922
-408407,0.723739,0.334714,4,31,0,408413,-0.133616,-0.496841,0.716035,-0.177492,-0.146424,-0.103535,0.166563,0.730008,2.8444,1.04271,2.23761,-0.287741,-0.0517377,-0.824258,45.1262,14.3779,42.2993
-408408,0.957289,0.334714,4,15,0,408415,-0.169069,-0.454136,0.670724,-0.178117,-0.0504795,-0.204292,0.117795,0.75407,2.79149,1.07004,2.3146,-0.321663,-0.0784168,-0.710794,45.1652,14.3526,42.4668
-408404,0.757211,0.334714,4,31,0,408418,-0.0952578,-0.401024,0.550432,-0.177072,-0.0506674,-0.253822,0.339672,0.680498,2.79677,1.07814,1.63563,-1.19609,-0.970617,-1.4961,45.0434,14.3792,43.2376
-408403,0.81129,0.334714,4,23,0,408413,-0.145047,-0.429846,0.701361,-0.176613,-0.0501161,-0.205564,0.135123,0.72045,2.76053,1.06366,2.18672,-0.521824,-0.264064,-0.716472,45.1309,14.3554,42.2954
-408407,0.624989,0.334714,3,7,0,408417,-0.135308,-0.419959,0.594411,-0.183495,-0.0206521,-0.192027,0.212574,0.728227,2.6418,1.07743,1.97902,-0.463692,-0.148165,-0.934755,45.1185,14.4751,42.8364
-408401,0.950469,0.334714,3,7,0,408414,-0.154059,-0.424458,0.683303,-0.181641,-0.0652152,0.073226,0.238189,0.706039,2.64364,1.01591,1.99641,-0.722361,-0.511421,-0.772403,45.0738,14.4063,42.6536
-408400,0.960054,0.334714,4,15,0,408405,-0.105875,-0.363003,0.56665,-0.189086,-0.109697,-0.0566847,0.323193,0.657007,2.75431,1.03424,1.34205,-1.17442,-0.960275,-1.44341,45.0895,14.3815,43.5614
-408407,0.807354,0.334714,3,15,0,408412,-0.086081,-0.424894,0.572318,-0.18986,-0.376319,-0.197545,0.436649,0.69456,2.67718,1.05294,1.65014,-1.19967,-0.962228,-1.53777,45.0459,14.3564,43.6562
-408412,0.787071,0.334714,3,15,0,408419,-0.225949,-0.380887,0.629611,-0.194984,0.198785,-0.257335,0.143957,0.649138,2.86622,1.04618,1.14636,-1.43529,-0.87254,-1.51975,45.1351,14.4089,44.3737
-408411,0.99806,0.334714,4,15,0,408422,-0.0558028,-0.547354,0.624091,-0.181221,-0.337073,0.0596649,0.34553,0.699732,2.55809,1.0577,1.85732,-0.664717,-0.44428,-0.640955,45.0748,14.4061,43.0127
-408400,1,0.334714,3,7,0,408414,-0.0807635,-0.464837,0.673072,-0.181858,-0.15967,-0.0926431,0.176418,0.749121,2.6814,1.03634,2.00329,-0.69567,-0.449588,-0.957339,45.1053,14.3886,42.5249
-408405,0.727618,0.334714,4,15,0,408410,-0.156972,-0.275938,0.563358,-0.191519,-0.0421701,-0.210324,0.285151,0.738945,2.63935,1.05843,1.64822,-1.00566,-0.479483,-1.20718,45.0906,14.3922,42.9924
-408404,0.984287,0.334714,4,15,0,408412,-0.033398,-0.481417,0.637177,-0.175112,-0.167739,-0.0332683,0.215389,0.717289,2.67668,1.03901,1.66864,-1.08332,-0.622904,-1.07283,45.0654,14.3283,42.6566
-408403,0.987598,0.334714,4,15,0,408410,-0.1656,-0.315988,0.561295,-0.193389,0.0409417,-0.23817,0.240661,0.666186,2.70881,1.05922,1.61714,-0.881945,-0.780892,-1.37325,45.1521,14.3307,43.6448
-408404,0.987015,0.334714,4,15,0,408410,-0.0570969,-0.522794,0.657805,-0.180331,-0.0421702,-0.128797,0.253454,0.76647,2.58892,1.02113,1.9119,-0.665989,-0.565937,-0.991952,45.0188,14.3995,42.6297
-408407,0.756416,0.334714,4,15,0,408415,-0.194338,-0.322759,0.51278,-0.180897,-0.0978173,-0.0590549,0.210089,0.666151,2.71562,1.08459,1.68809,-0.887008,-0.732684,-0.90553,45.1908,14.3757,43.5528
-408404,0.997388,0.334714,4,15,0,408413,-0.179503,-0.3116,0.657612,-0.187958,-0.0334097,-0.0217394,0.198803,0.694764,2.72322,1.04615,1.50627,-1.09655,-0.700412,-1.2867,45.1621,14.3224,42.9645
-408401,0.995567,0.334714,4,23,0,408408,-0.166252,-0.389838,0.574862,-0.181734,-0.0933782,-0.10287,0.155054,0.678353,2.73531,1.08615,1.91749,-0.752536,-0.553532,-1.06648,45.1286,14.4315,43.262
-408404,0.929145,0.334714,3,7,0,408410,-0.0955693,-0.300704,0.505659,-0.189843,-0.0560712,-0.233082,0.323812,0.731855,2.58644,1.07104,1.84386,-0.864699,-0.605414,-1.08628,45.0607,14.3205,42.9501
-408410,0.715446,0.334714,4,15,0,408419,-0.178479,-0.508413,0.736999,-0.181029,0.075173,0.220405,0.0657498,0.668621,2.78578,1.0481,1.54158,-0.919816,-0.456421,-1.20452,45.1414,14.3214,43.0796
-408408,1,0.334714,4,15,0,408418,-0.0978683,-0.352475,0.515944,-0.206673,-0.181072,-0.306768,0.428575,0.702783,2.64398,1.048,1.42253,-1.14683,-0.903857,-1.48597,45.0661,14.3224,44.1498
-408409,0.936739,0.334714,4,15,0,408416,-0.162934,-0.470532,0.751045,-0.175221,0.0371047,0.134559,0.12324,0.655079,2.72133,1.09703,1.31347,-1.04719,-0.798083,-1.18555,45.1424,14.3245,42.7213
-408404,0.971264,0.334714,3,15,0,408415,-0.13233,-0.41846,0.636353,-0.190655,-0.00727649,-0.0507163,0.30261,0.640635,2.6802,1.02554,1.82973,-1.09211,-0.746364,-1.36278,45.0904,14.4547,43.5582
-408407,0.987742,0.334714,3,7,0,408413,-0.174727,-0.375729,0.663095,-0.184084,-0.246794,-0.169565,0.310837,0.655168,3.04629,1.02056,1.53619,-0.876535,-0.663853,-1.16048,45.0835,14.3319,43.1589
-408405,0.874725,0.334714,3,15,0,408418,-0.0542366,-0.412887,0.52352,-0.189289,-0.0254396,-0.0516001,0.279443,0.79406,2.48054,1.06514,1.62669,-1.06798,-0.720853,-1.42766,45.0915,14.4154,43.1064
-408409,0.86309,0.334714,4,15,0,408414,-0.0898499,-0.371268,0.521985,-0.175036,-0.0469266,-0.237442,0.24547,0.759081,2.51261,1.03471,1.64834,-0.995387,-0.855381,-1.21308,45.2198,14.3244,43.1789
-408408,0.749338,0.334714,3,7,0,408421,-0.10381,-0.427284,0.617657,-0.20042,-0.121511,0.0251081,0.319931,0.740824,2.75224,1.02246,1.77879,-0.990567,-0.666673,-1.51599,45.0488,14.4113,43.3292
-408404,0.984967,0.334714,3,15,0,408417,-0.175819,-0.350394,0.597109,-0.187965,-0.102436,-0.0557019,0.287289,0.752562,2.60835,0.993329,1.84399,-0.866785,-0.611312,-1.47104,45.0582,14.3916,43.1697
