# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_1f66bce6668_model
# start_datetime = 2023-01-05 19:42:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/Rtmp5HTisb/standata-1f62f65d9e7.json
# init = 2 (Default)
# random
#   seed = 1261831243
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-202301051942-1-6b75c8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-profile-202301051942-1-4fbba7.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,Intercept,sigma,b_Intercept
# Adaptation terminated
# Step size = 0.466307
# Diagonal elements of inverse mass matrix:
# 0.000881751, 6.15864e-05, 0.00796852, 0.0169489, 0.00910237, 0.00185718, 0.0137861, 0.000938736, 0.00264971, 0.00212853, 1.50106e-05
-408610,0.674633,0.466307,3,7,0,408617,-0.0327072,-0.18657,0.046309,-0.0340844,0.222193,0.754213,2.7845,1.00725,-0.764207,45.1073,14.3839,45.5206
-408611,0.874982,0.466307,3,7,0,408618,-0.0199253,-0.199614,0.0317531,-0.244318,0.0632098,0.804429,2.6899,1.01723,-0.554861,45.151,14.4057,45.3645
-408613,0.854482,0.466307,3,7,0,408617,-0.00937382,-0.188758,-0.0570083,0.0171633,0.0713858,0.673952,3.07989,1.04511,-0.762253,45.037,14.3846,45.662
-408616,0.920722,0.466307,3,7,0,408620,-0.00396053,-0.187533,0.0996397,-0.330162,0.129137,0.846197,2.73387,1.02393,-0.508739,45.146,14.418,44.6887
-408611,0.916611,0.466307,3,7,0,408623,0.0103826,-0.177318,0.0834481,-0.279687,0.21162,0.798306,2.7645,1.01751,-0.659994,45.125,14.3944,44.9528
-408608,0.968101,0.466307,3,7,0,408616,-0.0156769,-0.188259,-0.0933291,-0.240912,-0.00778699,0.671934,2.98745,1.06077,-0.623483,45.0723,14.3924,45.51
-408606,0.96298,0.466307,3,7,0,408609,0.00583133,-0.197477,-0.0723277,-0.123369,0.101827,0.722725,2.88238,1.04829,-0.656325,45.0917,14.4099,45.6149
-408609,0.846401,0.466307,2,3,0,408610,0.0125354,-0.193454,-0.0869436,-0.206539,0.11035,0.724316,2.87834,1.05716,-0.736689,45.0524,14.3773,45.7427
-408609,1,0.466307,3,7,0,408611,-0.0313673,-0.185845,0.0250125,-0.00735569,0.00606666,0.75016,2.90839,1.01474,-0.514968,45.1595,14.4151,44.8451
-408607,0.970931,0.466307,3,7,0,408612,-0.00971268,-0.18887,0.126708,-0.0920989,0.00680781,0.769167,2.90242,0.995995,-0.625566,45.1079,14.4149,45.2347
-408607,0.939966,0.466307,3,7,0,408610,-0.00367258,-0.197889,-0.0405552,-0.291998,0.112726,0.699012,2.93537,1.06908,-0.634043,45.0929,14.4349,45.6742
-408608,0.887458,0.466307,3,7,0,408613,-0.0172361,-0.175692,0.00886832,-0.020944,0.0587141,0.794278,2.95713,0.987036,-0.64573,45.0935,14.433,44.7881
-408611,0.843622,0.466307,3,7,0,408618,-0.0623709,-0.193197,-0.0988443,-0.206162,0.151382,0.729244,2.76859,1.08805,-0.698773,45.2108,14.4048,45.6829
-408609,0.912975,0.466307,3,7,0,408619,0.0347593,-0.1865,0.036409,-0.0995751,0.0219252,0.733982,2.94186,1.02574,-0.583146,45.0198,14.3971,45.0041
-408612,0.804668,0.466307,3,7,0,408617,-0.0852958,-0.193853,-0.126092,-0.341495,0.0156031,0.727534,2.79092,1.0801,-0.66788,45.1813,14.3793,45.7946
-408609,0.979497,0.466307,3,7,0,408615,0.0214336,-0.18848,-0.0391623,0.0747337,0.0843922,0.735845,3.01442,1.00942,-0.603335,45.0412,14.4371,45.0181
-408613,0.808996,0.466307,3,15,0,408616,0.0156268,-0.181703,-0.132684,-0.159359,0.0138649,0.701501,2.852,1.04587,-0.670793,45.2157,14.3832,45.5425
-408611,1,0.466307,3,7,0,408616,0.0497946,-0.189969,-0.0361532,-0.0855721,0.0450986,0.760644,2.9486,1.06884,-0.602268,45.145,14.439,45.0508
-408607,0.998446,0.466307,3,15,0,408613,0.0197835,-0.185229,-0.087885,0.0395371,0.130295,0.741497,2.81355,1.01316,-0.630781,45.1074,14.4192,45.1394
-408606,0.720506,0.466307,3,7,0,408612,0.0133752,-0.184911,-0.0594528,-0.0811966,0.161637,0.726542,2.95306,1.01262,-0.656927,45.1181,14.4122,45.2911
-408611,0.591072,0.466307,3,7,0,408615,0.0256299,-0.185447,-0.0161197,-0.226022,0.231415,0.7483,2.90012,1.03702,-0.593482,45.1827,14.4641,45.0926
-408609,1,0.466307,3,7,0,408612,-0.0161907,-0.188426,0.00126319,0.0591262,0.0652514,0.741381,2.84335,1.00456,-0.651467,45.0501,14.3511,45.2396
-408608,0.79783,0.466307,3,15,0,408616,0.000928542,-0.189586,-0.0230113,0.0713499,0.127802,0.780994,2.89251,1.00392,-0.676266,45.0651,14.4204,45.1631
-408609,0.969325,0.466307,3,7,0,408611,0.0196301,-0.1737,-0.00974201,-0.0920719,0.161097,0.765674,2.7939,1.03593,-0.623162,45.1089,14.3965,44.6942
-408609,0.989598,0.466307,4,15,0,408614,-0.0134479,-0.192009,0.215319,-0.276994,0.119411,0.753494,2.95561,1.03076,-0.641411,45.1463,14.4027,45.3818
-408607,0.933599,0.466307,3,7,0,408613,0.00305077,-0.188758,-0.125393,-0.0913321,-0.00986837,0.698984,3.01021,1.0336,-0.617743,45.0819,14.399,45.3902
-408608,0.770832,0.466307,3,7,0,408612,-0.0108629,-0.195603,0.0764907,-0.11678,0.13466,0.718041,3.02109,0.993757,-0.604095,45.1677,14.4296,45.5342
-408607,0.89616,0.466307,3,7,0,408611,-0.00661948,-0.19364,-0.0493298,-0.253134,0.026461,0.777897,2.80331,1.05417,-0.669243,45.0633,14.4473,45.4601
-408609,0.93129,0.466307,3,7,0,408613,-0.0351197,-0.19844,-0.1063,-0.278552,0.0718274,0.781721,2.78214,1.07121,-0.671252,45.0599,14.4434,45.5524
-408614,0.728032,0.466307,2,3,0,408616,-0.024741,-0.198786,-0.107591,-0.375501,0.0572711,0.801411,2.83725,1.09595,-0.674558,45.0437,14.4561,45.4682
-408615,0.797093,0.466307,4,23,0,408624,-0.00400388,-0.171232,0.0864574,-0.115812,0.1186,0.722738,3.0212,0.968919,-0.6371,45.1125,14.334,44.9642
-408615,0.974592,0.466307,4,23,0,408622,0.019075,-0.183192,-0.0500964,0.041783,0.22636,0.695522,3.06356,1.09323,-0.688263,45.1167,14.4677,45.0203
-408612,0.972992,0.466307,3,15,0,408620,0.0123172,-0.190144,0.0537147,-0.114381,0.0295714,0.783406,2.62166,0.992383,-0.595343,45.0779,14.3601,45.2432
-408611,0.917008,0.466307,3,7,0,408619,0.0168779,-0.192862,0.0861333,-0.128633,0.0686424,0.829787,2.611,1.0234,-0.646453,45.0633,14.3901,45.1708
-408613,0.946905,0.466307,3,7,0,408618,-0.0617753,-0.187298,-0.0658397,-0.117152,-0.0567756,0.640828,2.98631,1.10547,-0.622924,45.0373,14.4325,45.343
-408610,0.978796,0.466307,3,7,0,408616,0.0383176,-0.187867,-0.0839482,0.0221138,0.151724,0.806771,2.77455,1.00679,-0.65643,45.1564,14.4337,45.1323
-408611,0.956491,0.466307,3,7,0,408616,-0.0277077,-0.183074,0.157814,-0.0663644,0.126314,0.71855,3.16287,1.00452,-0.610801,45.0858,14.4151,44.9675
-408606,0.947146,0.466307,3,7,0,408614,-0.0218056,-0.188267,-0.0447307,-0.162928,0.0147206,0.752468,2.8594,1.02305,-0.593618,45.0546,14.433,45.1759
-408607,0.942851,0.466307,3,7,0,408610,-0.0315567,-0.193593,0.0718079,-0.240627,0.00612342,0.772041,2.76368,1.03204,-0.678841,45.0646,14.4044,45.5514
-408610,0.859863,0.466307,3,7,0,408615,0.0112317,-0.17624,-0.0799254,0.161686,0.110908,0.710707,2.86651,1.01124,-0.604714,45.1365,14.4159,44.8511
-408610,0.9887,0.466307,3,7,0,408614,0.0254654,-0.188267,0.0382678,-0.0919137,0.218279,0.756276,2.90282,1.03736,-0.731511,45.0277,14.4069,45.2912
-408612,0.820559,0.466307,3,7,0,408621,-0.01889,-0.190422,0.0782957,-0.216876,0.203446,0.776951,2.91053,1.04334,-0.727684,44.988,14.4095,45.2914
-408606,0.999205,0.466307,3,7,0,408614,-0.0360558,-0.190937,0.0141938,-0.237691,0.0288554,0.703345,2.89481,1.04775,-0.629201,45.1185,14.4255,45.5423
-408608,0.903231,0.466307,3,7,0,408612,0.040813,-0.195251,0.0751166,-0.275063,0.189447,0.71261,2.91351,1.00044,-0.660329,45.082,14.3932,45.7422
-408607,0.961024,0.466307,3,15,0,408613,-0.0463442,-0.18711,-0.114479,-0.0937276,0.00865423,0.683657,2.87303,1.06583,-0.653761,45.1147,14.4156,45.4809
-408609,0.859662,0.466307,3,15,0,408614,-0.00343576,-0.179943,0.00789978,0.131785,0.146616,0.773419,2.82551,1.01754,-0.722017,45.0735,14.4026,44.9824
-408612,0.80001,0.466307,3,7,0,408617,-0.00829747,-0.171804,-0.0816072,0.0627497,0.299164,0.77522,3.00325,0.980335,-0.693221,45.1318,14.4036,44.7686
-408608,0.970357,0.466307,3,7,0,408615,-0.0328015,-0.200627,0.0757532,-0.16336,0.00927486,0.766624,2.8025,1.05981,-0.613164,45.0822,14.4188,45.4185
-408608,0.916679,0.466307,3,7,0,408614,0.0124143,-0.193508,-0.125409,0.011465,0.148561,0.736497,3.00645,1.01933,-0.628005,45.1077,14.4033,45.3155
-408609,0.984781,0.466307,3,7,0,408612,-0.00698005,-0.190298,0.0419592,-0.301781,0.128385,0.729145,2.65115,1.06168,-0.637566,45.0904,14.409,45.4541
-408608,0.994504,0.466307,3,7,0,408613,-0.0383747,-0.199546,-0.0577141,-0.39128,0.0890227,0.745809,2.87051,1.06156,-0.6668,45.1198,14.3774,45.8194
-408609,0.937797,0.466307,3,7,0,408612,0.0212437,-0.182325,0.0583411,0.131833,0.127052,0.740332,2.92389,0.997906,-0.599971,45.083,14.3696,44.824
-408609,0.968984,0.466307,3,15,0,408613,-0.0468314,-0.205164,-0.002485,-0.401525,0.0317375,0.733735,2.84918,1.04618,-0.656455,45.1389,14.3789,46.0854
-408607,0.924208,0.466307,3,7,0,408614,-0.00224236,-0.202441,-0.0365783,-0.126508,0.0179825,0.694848,2.94311,1.03369,-0.67545,45.0687,14.4264,45.9541
-408607,0.976162,0.466307,3,7,0,408611,-0.0210577,-0.184529,-0.0756225,-0.250755,0.0990203,0.779479,2.8492,1.02454,-0.591117,45.0842,14.3886,45.0229
-408609,0.799491,0.466307,3,7,0,408614,-0.0385062,-0.186287,-0.0355108,0.0570144,0.104476,0.690766,2.93741,1.00726,-0.690207,45.0624,14.3872,45.4488
-408610,0.760578,0.466307,3,7,0,408617,0.00747036,-0.199248,-0.00411326,-0.126248,0.228111,0.742459,2.91748,1.03425,-0.616079,45.0603,14.351,45.3696
-408610,1,0.466307,3,15,0,408613,-0.0395421,-0.186765,-0.058334,-0.106578,0.0119858,0.770753,2.83811,1.05924,-0.679088,45.1917,14.4719,45.322
-408608,0.976931,0.466307,3,7,0,408612,-0.0124458,-0.194081,-0.0647953,-0.212151,0.0872087,0.708681,2.91782,1.02427,-0.58473,45.0167,14.4118,45.4144
-408607,0.981302,0.466307,3,7,0,408610,-0.00264297,-0.187611,-0.00365588,-0.168327,0.00770853,0.780751,2.96554,0.99401,-0.653869,45.0969,14.4077,45.3241
-408608,0.966864,0.466307,3,7,0,408610,-0.0134573,-0.203079,0.0067414,-0.270047,0.165447,0.681977,2.78105,1.08733,-0.634898,45.1215,14.4026,45.8479
-408608,0.950338,0.466307,3,7,0,408611,-0.0281719,-0.191025,-0.0134611,-0.135789,0.126812,0.70303,2.82999,1.10025,-0.71936,45.1096,14.4176,45.5467
-408607,0.839552,0.466307,3,7,0,408612,-0.050363,-0.196801,-0.130909,-0.228426,0.0727064,0.721552,2.8659,1.01923,-0.660011,45.097,14.409,45.8363
-408608,0.783276,0.466307,3,15,0,408614,0.0010018,-0.18591,0.10365,-0.0367512,0.0853332,0.7588,3.02601,1.0137,-0.590754,45.1283,14.4184,44.922
-408613,0.831626,0.466307,3,7,0,408617,0.054584,-0.173799,-0.0828221,0.159644,0.0304509,0.683203,2.83828,1.03347,-0.608903,45.0732,14.4328,44.8244
-408613,0.987041,0.466307,3,7,0,408617,0.0401334,-0.181175,-0.0556665,0.243184,0.0609106,0.762334,2.80781,1.04128,-0.619684,45.0507,14.3578,44.6406
-408614,0.772441,0.466307,3,7,0,408619,-0.0552191,-0.194137,0.0275666,-0.264997,0.178312,0.788489,2.85151,1.06587,-0.670347,45.157,14.5028,45.3678
-408612,0.978399,0.466307,3,7,0,408622,-0.0223244,-0.201867,0.016059,-0.435699,0.241892,0.727648,2.89928,1.02109,-0.56185,45.1753,14.3946,45.7193
-408610,0.974247,0.466307,3,7,0,408616,0.0238372,-0.188427,-0.0115557,0.0705296,0.0302166,0.718694,3.01045,0.994088,-0.704171,45.0386,14.427,45.4616
-408609,0.722745,0.466307,3,7,0,408618,-0.0266341,-0.186592,0.0232502,-0.306627,0.00179254,0.798703,2.97601,1.02327,-0.603443,45.1506,14.3803,45.1315
-408610,0.985134,0.466307,3,7,0,408613,-0.0172909,-0.198788,-0.0216087,-0.128468,0.26846,0.719496,2.76035,0.99243,-0.657057,45.0877,14.4348,45.7715
-408608,0.977669,0.466307,3,7,0,408614,-0.0297608,-0.190983,-0.0458207,-0.181588,-0.112663,0.734887,2.81313,1.0802,-0.637825,45.1055,14.442,45.4295
-408608,0.887579,0.466307,3,7,0,408615,-0.00472932,-0.189062,-0.0304306,-0.0545657,0.145462,0.744353,2.91967,0.992768,-0.728511,45.1031,14.441,45.5987
-408610,0.913787,0.466307,4,15,0,408614,-0.0102216,-0.19089,0.0989116,-0.00273883,0.119194,0.794247,2.68561,1.0424,-0.735878,45.1178,14.3855,45.357
-408610,0.933848,0.466307,3,15,0,408616,-0.0451025,-0.196261,0.139784,-0.222967,0.0431732,0.764996,2.67702,1.01919,-0.699804,45.0753,14.4091,45.7388
-408609,0.97516,0.466307,3,7,0,408615,-0.0519176,-0.200228,0.0270676,-0.190803,0.103048,0.787038,2.69268,1.02336,-0.693454,45.0911,14.4106,45.7289
-408607,0.91105,0.466307,3,7,0,408612,-0.0309992,-0.186835,0.0859684,-0.136233,0.00925867,0.710109,2.97353,1.06666,-0.633102,45.1002,14.4147,45.2115
-408610,0.931695,0.466307,3,7,0,408612,-0.0292907,-0.180345,-0.1132,0.105245,0.0306855,0.768038,2.77059,1.01913,-0.674514,45.174,14.4066,45.1187
-408608,0.95706,0.466307,3,7,0,408613,0.0270465,-0.18147,-0.0566483,-0.00159811,0.196949,0.782147,2.86466,0.98833,-0.608213,45.0974,14.4127,44.8441
-408608,0.846773,0.466307,3,7,0,408614,-0.000638047,-0.176861,-0.0244176,-0.0374174,0.212594,0.76485,2.94418,0.983441,-0.637129,45.0906,14.4336,44.8534
-408608,0.741138,0.466307,3,7,0,408615,-0.0436848,-0.183481,0.0833874,-0.0436168,0.155105,0.71266,2.8682,1.04162,-0.720672,45.0958,14.3911,45.3356
-408610,0.890311,0.466307,3,7,0,408614,-0.0229705,-0.184757,-0.171368,-0.104846,0.0382831,0.810291,2.82658,1.00643,-0.614278,45.0131,14.4352,44.9395
-408612,0.874686,0.466307,3,7,0,408621,-0.0607726,-0.182157,-0.156493,-0.163617,0.0641349,0.843797,2.82348,0.971708,-0.636512,45.0397,14.4362,44.9729
-408612,0.953394,0.466307,3,7,0,408621,-0.0576807,-0.197647,-0.0161965,-0.204814,0.0312312,0.773264,2.59019,1.09813,-0.68545,45.1384,14.3678,45.6019
-408613,0.908635,0.466307,4,15,0,408620,0.0345957,-0.174851,0.0124815,0.188764,0.0672132,0.696252,3.00531,1.01409,-0.660002,45.0692,14.4661,44.8762
-408609,0.917143,0.466307,4,15,0,408617,-0.0540618,-0.195962,0.0280907,-0.281131,0.126971,0.77852,2.68518,1.05707,-0.718089,45.0689,14.3879,45.6467
-408612,0.805036,0.466307,3,7,0,408619,-0.0565625,-0.188343,-0.0384555,-0.218008,0.121269,0.786578,2.65594,1.04143,-0.755031,45.0197,14.3972,45.5083
-408614,0.874529,0.466307,3,7,0,408620,-0.05967,-0.195278,-0.131677,-0.339568,0.000537313,0.815598,2.74736,1.06844,-0.716329,45.0718,14.3374,45.6087
-408612,0.971297,0.466307,3,7,0,408620,-0.0181998,-0.192667,-0.0393626,0.00529067,0.115614,0.642767,2.89418,1.09839,-0.654595,45.1604,14.4738,45.5577
-408610,1,0.466307,3,7,0,408615,-0.0347298,-0.184067,0.0245648,-0.209519,0.0593244,0.817339,2.84861,1.00922,-0.606819,45.0585,14.3417,44.8925
-408608,1,0.466307,3,7,0,408612,0.0117739,-0.187032,-0.0470808,0.00636385,0.0422507,0.704002,2.89513,1.03233,-0.602066,45.093,14.4723,45.1968
-408609,0.854166,0.466307,3,7,0,408617,0.042916,-0.188479,-0.0106519,0.0694859,0.137138,0.71163,2.80898,1.02423,-0.582567,45.1187,14.4239,45.1142
-408608,0.980887,0.466307,3,7,0,408611,-0.0409287,-0.194431,0.0452902,-0.295624,-0.0196921,0.743033,2.97434,1.05954,-0.657529,45.0909,14.4274,45.5458
-408606,0.957677,0.466307,3,7,0,408610,-0.0217458,-0.186691,-0.0453351,-0.193765,0.139314,0.711668,2.88405,1.06011,-0.62171,45.0895,14.3971,45.2301
-408607,0.886099,0.466307,3,7,0,408610,-0.0055803,-0.183489,-0.0553154,0.114978,0.0768883,0.726665,2.96461,1.04789,-0.622446,45.1065,14.4232,44.9129
-408611,0.888055,0.466307,3,7,0,408613,0.00659656,-0.167981,-0.0805944,0.135834,0.12079,0.713095,2.9572,1.03989,-0.650221,45.1472,14.3887,44.6517
-408613,0.932178,0.466307,3,7,0,408615,0.0212372,-0.172387,-0.0803289,0.256356,0.157784,0.778835,2.89607,1.04743,-0.655019,45.1202,14.3966,44.4019
-408609,1,0.466307,3,7,0,408615,-0.000359974,-0.180557,-0.14608,0.103557,0.107704,0.760345,2.73185,1.0272,-0.655848,45.1033,14.4538,44.9835
-408609,0.926506,0.466307,3,7,0,408616,-0.0766118,-0.179713,-0.0793771,-0.211559,0.132378,0.764786,2.82212,1.04433,-0.653317,45.0762,14.3953,45.0251
-408608,0.990121,0.466307,3,7,0,408612,-0.0648746,-0.184503,0.0244484,-0.227479,0.0622544,0.776672,2.93195,1.0375,-0.660966,45.0671,14.3825,45.1227
-408612,0.779794,0.466307,3,7,0,408617,0.00669124,-0.196823,-0.03893,-0.193526,-0.130194,0.769256,2.99715,0.988772,-0.681506,45.0363,14.406,45.7671
-408608,0.980036,0.466307,3,7,0,408615,-0.0135628,-0.198856,-0.132058,-0.0956646,-0.0403825,0.711726,2.97161,1.01435,-0.581338,45.0872,14.424,45.6178
-408607,0.92459,0.466307,3,7,0,408612,-0.0124847,-0.188253,0.106536,-0.116583,0.17282,0.747092,2.79333,1.04821,-0.712968,45.1303,14.3992,45.3964
-408608,0.918667,0.466307,3,7,0,408612,-0.0124726,-0.1949,-0.164308,-0.176735,-0.0649114,0.709706,2.95169,1.05327,-0.577519,45.0804,14.388,45.4702
-408608,0.896044,0.466307,3,7,0,408613,0.00473117,-0.191998,0.0286595,-0.0884831,0.165712,0.678117,2.92975,1.07776,-0.69632,45.1528,14.4297,45.5972
-408611,0.782637,0.466307,3,15,0,408615,-0.0304371,-0.185263,-0.0547391,-0.277573,0.0189897,0.827479,2.84849,1.02542,-0.577256,45.0585,14.3593,44.8533
-408612,0.930932,0.466307,3,7,0,408618,-0.0152138,-0.204755,-0.0741581,-0.316643,0.034947,0.67209,3.07786,1.01461,-0.644492,45.202,14.45,46.3041
-408607,0.99966,0.466307,3,7,0,408614,0.0164784,-0.195218,-0.0466936,-0.303605,0.113779,0.736752,2.89145,1.05102,-0.614863,45.0872,14.3686,45.4786
-408610,0.846,0.466307,3,7,0,408614,-0.0274908,-0.202374,-0.0602464,-0.234535,0.10348,0.716526,2.88883,1.02009,-0.597855,45.2093,14.4405,45.8805
-408609,1,0.466307,3,7,0,408614,-0.00636558,-0.199104,0.0620008,-0.302889,0.138658,0.701709,2.83765,1.08032,-0.735391,45.1493,14.393,46.0205
-408612,0.849035,0.466307,3,7,0,408617,-0.028273,-0.202496,-0.0370872,-0.35296,-0.138164,0.736148,2.93084,1.07406,-0.712538,45.1077,14.4363,46.0986
-408610,0.991828,0.466307,3,7,0,408615,-0.0126446,-0.17804,-0.0671937,0.0630886,0.245045,0.768008,2.8454,1.0207,-0.556914,45.091,14.3862,44.4674
-408612,0.946181,0.466307,3,15,0,408616,-0.0575949,-0.181825,-0.00277015,0.0243213,0.131396,0.779956,2.67825,0.998236,-0.549246,45.0768,14.3791,44.6959
-408609,0.989254,0.466307,3,7,0,408616,-0.0144592,-0.188284,-0.181327,-0.147439,-0.00540491,0.706168,2.97349,1.09552,-0.668751,45.0766,14.4318,45.3822
-408610,0.928564,0.466307,3,7,0,408614,-0.0471841,-0.19891,0.0606437,-0.113062,0.0630676,0.780129,2.83694,1.01004,-0.59385,45.1709,14.3971,45.4297
-408609,1,0.466307,3,7,0,408612,-0.00450584,-0.185433,-0.0235372,-0.249121,0.100951,0.726385,3.00668,0.993776,-0.689961,45.055,14.4201,45.536
-408610,0.969613,0.466307,3,7,0,408613,-0.0322425,-0.191729,0.0488982,0.0328269,-0.00593173,0.735138,2.84999,1.06655,-0.530247,45.063,14.3952,44.8406
-408608,0.974772,0.466307,3,7,0,408615,-0.0214678,-0.191266,-0.0125345,-0.304976,0.0215929,0.753847,2.78562,1.04296,-0.703693,45.0762,14.378,45.6728
-408607,0.963052,0.466307,3,7,0,408612,-0.0207481,-0.192844,-0.144026,-0.0819732,0.0334565,0.754769,2.82788,1.04675,-0.625481,45.1388,14.4349,45.3791
-408607,0.968403,0.466307,3,7,0,408610,0.00986036,-0.193295,0.105598,-0.166116,-0.0189834,0.723338,2.92936,1.05359,-0.617745,45.0969,14.397,45.3824
-408606,0.968955,0.466307,3,15,0,408609,-0.046376,-0.189562,-0.141011,-0.0764667,0.0936408,0.716309,2.87522,1.0584,-0.650225,45.1084,14.417,45.3809
-408611,0.787704,0.466307,3,7,0,408613,0.0321976,-0.174727,0.0274864,0.0468427,0.135672,0.779157,2.901,0.981191,-0.641906,45.1127,14.3554,44.7597
-408611,0.952662,0.466307,3,7,0,408618,-0.0959649,-0.193106,-0.122159,-0.17652,0.0456233,0.714419,2.9973,1.03529,-0.645681,45.1593,14.4396,45.6498
-408609,0.994802,0.466307,3,15,0,408615,0.000422038,-0.197746,0.176432,-0.30642,0.0960876,0.682153,2.99719,1.03609,-0.635187,45.0888,14.38,45.7502
-408607,0.921549,0.466307,4,15,0,408614,-0.0265115,-0.197906,-0.112929,-0.166733,-0.0203185,0.732659,2.79658,1.05524,-0.635006,45.1135,14.4352,45.6768
-408607,0.962513,0.466307,3,7,0,408610,-0.0274581,-0.185705,0.0310666,-0.0691151,0.0221924,0.715455,3.03851,1.05428,-0.598363,45.1181,14.3962,45.0476
-408611,0.940056,0.466307,3,7,0,408613,0.00691118,-0.20624,0.0133815,-0.125766,0.0357578,0.631607,2.79969,1.06947,-0.640846,45.0706,14.4156,46.1015
-408612,0.884373,0.466307,3,7,0,408618,-0.030136,-0.181698,-0.0862008,-0.306197,0.242676,0.799806,2.79442,1.02559,-0.739247,45.1129,14.4526,45.3325
-408612,0.884006,0.466307,3,7,0,408620,-0.00264455,-0.208714,0.0384946,-0.176756,0.195205,0.704051,2.85751,0.997711,-0.727423,45.1015,14.3615,46.3405
-408611,0.974537,0.466307,3,7,0,408616,-0.0102299,-0.199734,0.0316785,-0.404547,0.152595,0.713348,2.89858,1.09198,-0.682963,45.1437,14.4692,45.851
-408612,0.988526,0.466307,4,15,0,408616,0.00555654,-0.178478,-0.0568382,0.0925335,-0.0791217,0.804605,2.91424,0.995104,-0.627614,45.0593,14.464,44.7458
-408614,0.890109,0.466307,3,7,0,408617,0.00600832,-0.176581,-0.0380914,0.0630745,-0.0698209,0.842387,2.94523,1.0065,-0.58858,45.064,14.4731,44.3995
-408614,0.990619,0.466307,3,7,0,408619,-0.0234708,-0.177115,-0.057989,0.177743,0.0250265,0.711891,2.85718,0.997506,-0.518161,45.0776,14.3668,44.6222
-408611,0.974303,0.466307,3,7,0,408624,-0.00888539,-0.195904,0.109547,-0.453109,-0.0475831,0.765676,2.90179,1.02017,-0.681948,45.1202,14.3767,45.8723
-408608,0.986444,0.466307,3,7,0,408615,-0.0160195,-0.201644,0.0577408,-0.368496,0.0916399,0.708239,2.82449,1.05451,-0.697066,45.1241,14.3809,46.0908
-408612,0.699455,0.466307,3,7,0,408616,0.00231875,-0.186419,-0.183241,-0.0839771,-0.00923375,0.639435,2.97859,1.02887,-0.586157,45.0973,14.4115,45.5079
-408612,0.973593,0.466307,4,15,0,408618,-0.0546695,-0.182459,0.0420953,-0.257732,0.0716344,0.793007,2.60735,1.05069,-0.681533,45.1322,14.4569,45.2238
-408612,0.987964,0.466307,3,7,0,408618,-0.0165597,-0.200692,-0.0997058,-0.122811,0.0147609,0.728823,3.09173,1.01497,-0.636581,45.0017,14.3707,45.6194
-408610,1,0.466307,3,7,0,408615,-0.052464,-0.181143,-0.0495034,-0.167714,0.10116,0.68804,2.83121,1.06599,-0.607095,45.1336,14.4373,45.1667
-408609,0.973792,0.466307,3,15,0,408613,-0.0319927,-0.190512,-0.115955,-0.198909,0.114896,0.697147,2.81181,1.07548,-0.610327,45.1715,14.3648,45.4621
-408613,0.650647,0.466307,3,7,0,408618,0.0143561,-0.181723,0.0605956,-0.187862,-0.073053,0.718684,2.99233,0.992475,-0.641232,45.0305,14.4645,45.3172
-408608,0.989559,0.466307,3,7,0,408615,-0.0383022,-0.192698,-0.0838985,-0.185985,0.212706,0.752278,2.7651,1.02043,-0.632842,45.1609,14.401,45.4889
-408610,0.814334,0.466307,3,7,0,408614,-0.0146245,-0.181574,-0.0526325,-0.094109,0.241664,0.708441,2.85307,1.01758,-0.722451,45.1519,14.4136,45.4828
-408611,0.992822,0.466307,3,7,0,408614,-0.0287068,-0.18843,0.0246496,-0.0399115,0.235084,0.71495,2.9287,1.08295,-0.745176,45.1126,14.3983,45.3776
-408606,0.990377,0.466307,3,7,0,408612,-0.00653911,-0.194032,-0.0490893,-0.130864,0.0107105,0.718394,2.77056,1.04542,-0.630051,45.125,14.4212,45.5879
-408610,0.796815,0.466307,3,7,0,408613,0.0346048,-0.181319,0.0186508,-0.0339485,-0.045423,0.709836,3.10147,1.03575,-0.584112,45.1026,14.4067,44.9384
