# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_1f66bce6668_model
# start_datetime = 2023-01-05 19:42:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/Rtmp5HTisb/standata-1f62f65d9e7.json
# init = 2 (Default)
# random
#   seed = 1261831243
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-202301051942-2-6b75c8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-profile-202301051942-2-4fbba7.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,Intercept,sigma,b_Intercept
# Adaptation terminated
# Step size = 0.472107
# Diagonal elements of inverse mass matrix:
# 0.00093735, 7.15041e-05, 0.00927371, 0.0165994, 0.00951441, 0.00177619, 0.0134775, 0.00107767, 0.00227004, 0.00191739, 1.53874e-05
-408609,0.862353,0.472107,3,7,0,408616,-0.0346444,-0.200865,-0.0358187,-0.163448,0.0932116,0.736454,2.88988,1.05623,-0.650999,45.0054,14.4228,45.55
-408608,0.826618,0.472107,3,7,0,408618,-0.0326921,-0.194882,0.01613,-0.223841,0.0831296,0.705085,2.74137,1.08928,-0.676606,45.0355,14.4208,45.5917
-408610,0.565727,0.472107,3,7,0,408616,-0.0215197,-0.196282,-0.14544,-0.24496,-0.00967686,0.790839,2.69469,1.0467,-0.627157,45.1083,14.3578,45.5178
-408608,0.952162,0.472107,3,7,0,408612,-0.0103624,-0.191398,0.103228,-0.0812051,0.104359,0.734071,2.96087,1.02975,-0.623576,45.1017,14.4638,45.2391
-408608,0.984047,0.472107,3,7,0,408611,-0.0242161,-0.186787,0.101718,-0.124871,0.198567,0.703737,2.95883,1.04607,-0.696351,45.0837,14.3964,45.3572
-408609,0.918113,0.472107,3,7,0,408612,-0.00928463,-0.184839,-0.0402551,-0.135688,0.29194,0.714281,2.91998,1.05521,-0.646649,45.0779,14.3771,45.0997
-408609,0.994408,0.472107,3,7,0,408612,-0.0239626,-0.180523,-0.0777788,-0.0459782,0.257948,0.684308,2.85286,1.0712,-0.682068,45.0908,14.4109,45.1515
-408610,0.763641,0.472107,3,7,0,408615,-0.035779,-0.198091,0.00933183,-0.179091,0.0133916,0.821317,2.88838,1.02024,-0.663134,45.0943,14.3758,45.4382
-408610,0.999553,0.472107,3,7,0,408614,-0.050684,-0.190122,0.068416,-0.333109,-0.105972,0.780103,2.92674,1.01875,-0.647083,45.0588,14.382,45.4403
-408611,0.969506,0.472107,3,7,0,408615,-0.0657814,-0.195416,0.0864711,-0.103418,0.0109443,0.792464,2.99352,0.972894,-0.642858,45.0817,14.402,45.4191
-408610,0.952597,0.472107,3,7,0,408616,0.0188379,-0.178452,-0.195654,-0.0821067,0.0385753,0.787235,2.85273,1.02697,-0.585965,45.0779,14.4229,44.7436
-408610,0.889066,0.472107,3,7,0,408615,-0.0305281,-0.190608,0.0901342,-0.00584933,-0.0235415,0.775179,3.02897,0.976693,-0.585218,45.1004,14.3882,45.108
-408608,0.972741,0.472107,3,7,0,408612,0.0123902,-0.184375,0.103861,-0.17863,0.00887425,0.730611,2.95754,1.01059,-0.578724,45.0809,14.4366,45.0896
-408608,0.955406,0.472107,3,7,0,408612,0.00132091,-0.185846,0.0926079,-0.164389,0.0889248,0.720043,2.99435,1.00613,-0.549382,45.088,14.3998,45.0341
-408610,0.79926,0.472107,3,7,0,408614,-0.0113496,-0.190726,0.0642855,-0.0955612,0.261771,0.70155,2.99187,0.99328,-0.607806,45.0403,14.4436,45.2698
-408610,0.988537,0.472107,3,7,0,408613,0.0168449,-0.191537,0.0734874,-0.183868,0.231384,0.718419,2.98529,1.01983,-0.594279,45.021,14.3706,45.17
-408610,0.749162,0.472107,3,7,0,408616,0.0238586,-0.185245,0.0319698,-0.212108,0.0885278,0.700672,2.93492,1.04349,-0.615851,45.147,14.4785,45.3174
-408610,0.99534,0.472107,3,7,0,408614,-0.0693395,-0.194378,-0.121088,-0.136735,0.0595417,0.723277,2.83502,1.02427,-0.645551,45.0188,14.3744,45.5677
-408610,0.877945,0.472107,3,7,0,408619,0.0411666,-0.196011,0.0324322,-0.0333033,0.106219,0.71627,2.72888,1.05112,-0.693822,45.1769,14.3984,45.7337
-408608,0.914838,0.472107,3,7,0,408616,-0.0463014,-0.193538,-0.0213362,-0.260383,0.126099,0.721598,3.04068,1.0267,-0.636277,45.0249,14.398,45.462
-408607,1,0.472107,3,15,0,408611,-0.040801,-0.181736,-0.0755343,-0.0892418,0.120126,0.763686,2.94945,1.01643,-0.615682,45.0439,14.4172,44.8891
-408611,0.799488,0.472107,3,7,0,408615,0.0202734,-0.18979,-0.0308395,-0.107646,-0.0479233,0.676068,3.00955,1.00482,-0.61966,45.2052,14.4249,45.723
-408609,0.9775,0.472107,3,7,0,408615,-0.0321738,-0.188787,0.0875474,-0.174785,0.207725,0.778264,2.96172,1.004,-0.653025,45.0236,14.4009,45.1136
-408611,0.879317,0.472107,3,7,0,408616,0.0679876,-0.191768,-0.140949,-0.0651177,0.0587277,0.718251,2.94201,0.988939,-0.636858,45.0706,14.4249,45.5627
-408611,0.890467,0.472107,3,7,0,408618,-0.00677249,-0.194689,0.137715,-0.345991,0.0464793,0.731762,2.85125,1.1018,-0.603798,45.124,14.3698,45.3402
-408612,0.996722,0.472107,3,7,0,408617,-0.0376228,-0.196906,-0.0220854,-0.253492,-0.0757323,0.763655,2.89952,0.994387,-0.729609,45.0902,14.4507,46.0191
-408612,0.996953,0.472107,3,7,0,408616,0.0244349,-0.190285,0.0120884,-0.0184889,0.20507,0.659058,2.77684,1.0418,-0.562268,45.111,14.4462,45.2668
-408614,0.783676,0.472107,3,7,0,408621,-0.0200434,-0.191674,-0.105934,-0.216004,-0.129213,0.667645,2.96891,1.05783,-0.705013,45.1253,14.3335,45.9974
-408610,1,0.472107,3,7,0,408616,-0.0173865,-0.191148,0.0602173,-0.138503,0.251686,0.80684,2.78052,0.99749,-0.587881,45.0962,14.4274,44.991
-408608,0.982069,0.472107,3,7,0,408614,-0.0207792,-0.199366,-0.0686513,-0.0422672,0.0214674,0.670687,2.98542,1.07459,-0.654703,45.1047,14.4335,45.73
-408611,0.840184,0.472107,3,7,0,408615,-0.0583667,-0.199216,0.00379401,0.00413792,-0.0624045,0.69249,2.9041,1.02966,-0.607794,45.0943,14.3618,45.6474
-408611,0.974539,0.472107,3,7,0,408615,-0.0613956,-0.186419,0.0499337,0.0245599,0.063515,0.67875,2.99872,1.04888,-0.618426,45.1315,14.4705,45.2071
-408610,1,0.472107,3,7,0,408615,-0.0594892,-0.18453,0.081854,-0.0711652,0.00690279,0.691476,3.06287,1.04686,-0.642493,45.1092,14.4574,45.2359
-408616,0.753249,0.472107,3,7,0,408621,-0.0289357,-0.18505,-0.0933155,0.235173,-0.0892906,0.68225,3.02429,0.987993,-0.66276,45.1475,14.4397,45.4718
-408616,0.846197,0.472107,3,7,0,408625,0.00214287,-0.202396,0.00792391,-0.487272,0.277085,0.739494,2.62984,1.02487,-0.576053,45.0568,14.4296,45.7267
-408611,1,0.472107,3,7,0,408620,-0.0154515,-0.197624,0.0050639,-0.503528,0.234263,0.745938,2.78472,1.03035,-0.60374,45.0664,14.4299,45.6272
-408608,0.983039,0.472107,3,7,0,408616,-0.0502948,-0.190304,-0.131409,-0.193071,0.167885,0.763469,2.81524,1.08233,-0.647946,45.0983,14.4084,45.1995
-408615,0.751926,0.472107,3,7,0,408621,-0.0533373,-0.184171,0.116564,-0.121361,-0.101263,0.776711,2.74704,1.02614,-0.626613,44.9539,14.4135,44.9766
-408612,0.967977,0.472107,3,15,0,408621,-0.0162484,-0.176733,0.123916,0.202802,0.0587656,0.741652,2.9627,1.04099,-0.571635,45.0587,14.3966,44.3596
-408608,1,0.472107,3,7,0,408613,0.0084857,-0.198009,-0.141018,-0.272848,0.059965,0.778087,2.83926,1.02402,-0.673147,45.1161,14.4198,45.7597
-408610,0.937972,0.472107,3,7,0,408614,0.0339857,-0.188019,0.0663294,-0.0147568,0.0843344,0.702121,2.96404,1.00953,-0.565398,45.1839,14.4106,45.2039
-408607,0.928285,0.472107,3,7,0,408614,-0.0419201,-0.194807,-0.0222604,-0.322406,0.074993,0.765889,2.74655,1.05246,-0.657586,45.0993,14.3958,45.5794
-408607,0.883777,0.472107,3,7,0,408612,0.0147864,-0.191798,0.0145571,-0.0975372,0.0229414,0.662906,3.00471,1.02083,-0.616479,45.1067,14.4212,45.6044
-408609,0.804161,0.472107,3,7,0,408614,0.00169129,-0.188639,0.0313651,-0.0685938,0.118933,0.753515,2.69081,1.05453,-0.678384,45.1765,14.4534,45.3648
-408607,0.985253,0.472107,3,7,0,408613,-0.014537,-0.203542,0.0132384,-0.285979,0.100426,0.686212,2.87674,1.05829,-0.675042,45.066,14.3936,46.0167
-408607,0.861724,0.472107,3,7,0,408612,-0.0105253,-0.189325,-0.105098,-0.237194,0.153114,0.779894,2.72452,1.02262,-0.64454,45.1282,14.4212,45.3859
-408612,0.853081,0.472107,3,7,0,408616,0.0349635,-0.184994,0.13863,0.0627352,0.0755537,0.672529,2.92677,1.05775,-0.689193,45.0142,14.404,45.2183
-408614,0.736279,0.472107,3,7,0,408620,-0.0597148,-0.192558,-0.231042,-0.135276,0.0749868,0.776225,2.763,1.02634,-0.585085,45.1754,14.4815,45.3435
-408619,0.851179,0.472107,3,7,0,408625,-0.105848,-0.190168,-0.2312,-0.195388,-0.0172685,0.776693,2.70904,1.00543,-0.589706,45.1832,14.476,45.4835
-408613,1,0.472107,3,7,0,408622,-0.0508629,-0.183254,-0.121856,-0.0301181,-0.0604555,0.81484,2.90632,1.05841,-0.662744,45.059,14.3389,44.8613
-408614,1,0.472107,3,7,0,408617,0.0155674,-0.210592,0.104757,-0.286769,0.248032,0.695162,2.94499,1.04349,-0.618566,45.1678,14.3498,46.0096
-408613,0.921011,0.472107,3,15,0,408622,-0.0402538,-0.186229,-0.06646,-0.275625,0.327327,0.715324,2.90162,0.973766,-0.676535,45.0799,14.4448,45.5913
-408608,0.88261,0.472107,3,7,0,408619,-0.0572772,-0.193644,-0.0905133,-0.225857,0.112399,0.756872,2.84269,1.05702,-0.697883,45.1191,14.376,45.6033
-408606,0.968765,0.472107,3,7,0,408610,-0.0260477,-0.182592,-0.124749,-0.14529,0.109409,0.758388,2.83481,1.05692,-0.650171,45.1032,14.4306,45.0817
-408611,0.783286,0.472107,3,7,0,408614,-0.0143068,-0.186112,-0.115365,-0.258179,0.0984203,0.818212,2.86387,0.997595,-0.620991,45.2064,14.3704,45.2383
-408610,0.962457,0.472107,3,7,0,408617,-0.055049,-0.200173,-0.125605,-0.201214,0.0916163,0.745277,2.67927,1.09015,-0.672107,45.1158,14.4579,45.7096
-408609,0.930988,0.472107,3,7,0,408616,-0.0242472,-0.187796,0.0153424,-0.158316,0.214702,0.7313,3.00753,0.991988,-0.592543,45.0951,14.3563,45.1783
-408608,0.987124,0.472107,3,7,0,408612,-0.00250286,-0.194306,0.0800392,-0.119873,0.0722349,0.678543,3.03032,1.02384,-0.568655,45.1048,14.4404,45.4118
-408606,0.915562,0.472107,2,7,0,408612,-0.0166262,-0.19368,0.00684076,-0.0342208,0.118671,0.746839,2.88822,1.03481,-0.673245,45.105,14.4032,45.4149
-408610,0.65619,0.472107,2,7,0,408614,-0.00856422,-0.19784,0.0492408,-0.160527,0.0335594,0.750696,2.77313,1.07676,-0.636708,45.0544,14.334,45.3957
-408609,0.955994,0.472107,3,7,0,408615,0.0103826,-0.199079,-0.199383,-0.176429,0.0517816,0.722292,2.70165,1.076,-0.621077,45.1126,14.4283,45.6734
-408610,0.880052,0.472107,3,7,0,408614,0.0117196,-0.187671,-0.173331,-0.202065,0.0222968,0.775803,2.77749,1.0783,-0.661171,45.1187,14.4675,45.2756
-408611,0.82077,0.472107,3,7,0,408620,-0.0638803,-0.183992,0.00125635,-0.173768,0.0193671,0.732059,2.88018,0.992205,-0.537919,45.1285,14.4078,45.1127
-408612,0.936029,0.472107,3,7,0,408619,0.0767347,-0.199369,0.0565157,-0.183253,-0.0168534,0.678315,2.84458,1.05607,-0.678432,45.1537,14.3856,46.0181
-408607,0.792909,0.472107,3,7,0,408620,0.0189526,-0.186997,0.060377,-0.106775,0.0374725,0.746539,2.856,1.01279,-0.616884,45.1638,14.4378,45.2792
-408609,0.842429,0.472107,3,7,0,408612,0.0116317,-0.185844,0.0617214,-0.121686,0.0979773,0.752447,2.73592,0.994487,-0.618666,45.1546,14.429,45.2999
-408610,0.983085,0.472107,3,7,0,408613,-0.0368329,-0.1927,-0.11777,-0.247445,0.0542879,0.654625,2.88742,1.06376,-0.664428,45.0493,14.4419,45.8079
-408608,0.967942,0.472107,3,7,0,408614,-0.0354893,-0.193415,-0.131646,-0.192389,0.112819,0.705449,2.83321,1.08066,-0.636411,45.0509,14.4376,45.4497
-408610,0.824505,0.472107,3,7,0,408612,-0.0379152,-0.195533,-0.0397854,-0.287224,0.217399,0.708184,2.83189,1.07924,-0.627802,45.0697,14.4722,45.4734
-408609,0.967714,0.472107,3,7,0,408616,-0.0138569,-0.195524,-0.0963343,-0.345171,0.201377,0.709938,2.948,1.01779,-0.568823,45.1087,14.4393,45.5516
-408608,0.914176,0.472107,3,7,0,408613,-0.0180004,-0.179378,0.0958866,-0.0321609,0.0182068,0.751882,2.80712,1.06606,-0.690229,45.0956,14.4256,44.9925
-408608,0.989498,0.472107,3,7,0,408612,0.0294142,-0.183147,-0.0525141,-0.0502671,0.035113,0.774036,2.76027,1.05716,-0.695031,45.0914,14.4164,45.1335
-408608,0.984928,0.472107,3,7,0,408611,-0.063349,-0.188183,0.00773574,-0.256369,0.177785,0.747306,2.92941,1.01239,-0.612821,45.1052,14.4107,45.2672
-408609,0.914844,0.472107,3,7,0,408613,-0.0203501,-0.186192,-0.257784,-0.0864812,0.100098,0.759152,2.87061,1.03181,-0.603557,45.1446,14.4111,45.1551
-408610,0.89989,0.472107,3,15,0,408614,-0.0356903,-0.186017,-0.268148,-0.0778907,0.0822503,0.748118,2.73983,1.04657,-0.63116,45.1365,14.3889,45.278
-408609,0.986019,0.472107,3,7,0,408612,-0.0156782,-0.19049,-0.23816,0.00501095,0.0613868,0.728883,2.82952,1.05237,-0.624607,45.158,14.3833,45.3603
-408610,0.981088,0.472107,3,7,0,408612,-0.0157132,-0.180217,0.147612,-0.164002,0.0618,0.75251,2.99197,0.996046,-0.623246,45.0186,14.434,44.9402
-408609,0.960794,0.472107,3,15,0,408615,-0.00914802,-0.195049,-0.0903355,0.0075813,0.0139763,0.67801,2.88477,1.08974,-0.575045,45.1138,14.3808,45.3102
-408607,1,0.472107,3,7,0,408611,-0.000582764,-0.184827,-0.0794648,-0.0952163,0.176599,0.702401,2.94562,1.04561,-0.690839,45.0794,14.4372,45.3525
-408611,0.887292,0.472107,3,7,0,408613,0.0359258,-0.180201,-0.0426896,0.0180005,0.314042,0.764217,2.8251,1.00591,-0.654837,45.0516,14.3896,44.8432
-408616,0.787503,0.472107,3,7,0,408622,-0.0383727,-0.201363,-0.0166623,-0.19958,-0.0289766,0.689307,2.81754,1.10588,-0.661074,45.2758,14.4417,46.0025
-408608,1,0.472107,3,7,0,408619,-0.00268786,-0.193863,-0.0857299,-0.15121,0.146086,0.703874,2.94939,1.03681,-0.637607,45.0053,14.3935,45.4524
-408609,0.875884,0.472107,3,15,0,408613,-0.0314038,-0.199961,0.10065,-0.3684,-0.0600318,0.771997,2.91335,1.02738,-0.590068,45.1083,14.4354,45.5859
-408612,0.949891,0.472107,3,15,0,408615,-0.0164474,-0.177669,-0.149845,0.232585,0.155112,0.697179,2.97723,1.03856,-0.681628,45.0555,14.3808,44.9152
-408611,0.984906,0.472107,3,7,0,408618,-0.0145915,-0.195842,0.190826,-0.276368,-0.0932771,0.779783,2.72064,1.04936,-0.604534,45.0906,14.4303,45.384
-408613,0.748246,0.472107,3,7,0,408621,-0.00615262,-0.195718,0.250495,-0.120604,-0.110967,0.774769,2.72341,1.06025,-0.660514,45.1037,14.3723,45.415
-408614,0.984153,0.472107,3,7,0,408617,-0.0276527,-0.19274,-0.308385,-0.0733605,0.234808,0.696701,3.00547,1.05575,-0.609231,45.1296,14.3708,45.3781
-408609,1,0.472107,3,7,0,408616,-0.054249,-0.183643,-0.191261,-0.0774467,0.159049,0.732064,2.88417,1.04693,-0.642288,45.09,14.458,45.129
-408606,0.907171,0.472107,3,7,0,408611,0.010035,-0.189039,-7.65334e-05,-0.0559497,0.055355,0.734611,2.80694,1.02648,-0.636526,45.1436,14.373,45.3695
-408606,0.875637,0.472107,3,7,0,408610,-0.0269604,-0.192657,-0.0659327,-0.175098,0.0859577,0.729284,2.91059,1.02608,-0.609934,45.0628,14.3861,45.3908
-408607,0.867566,0.472107,3,7,0,408611,-0.00365446,-0.187125,0.0405699,-0.154406,0.0578262,0.744639,2.84059,1.05625,-0.7015,45.1469,14.3958,45.434
-408610,0.743216,0.472107,3,7,0,408615,-0.0283695,-0.194725,-0.0473502,-0.207272,0.230181,0.723093,2.91379,1.0184,-0.587785,45.0102,14.3729,45.3081
-408612,0.684239,0.472107,3,7,0,408619,-0.0382096,-0.180504,-0.00636012,-0.013992,0.0417699,0.77659,2.61912,1.04786,-0.696906,45.176,14.463,45.1727
-408613,0.848584,0.472107,4,15,0,408619,0.0272087,-0.191157,-0.0353947,-0.348618,0.0878109,0.689502,3.10679,1.02071,-0.598356,45.0367,14.4767,45.5007
-408609,0.961483,0.472107,3,15,0,408619,-0.0336602,-0.182818,-0.0126541,0.125602,-0.0289719,0.72152,2.74318,1.05863,-0.653923,45.1428,14.3874,45.1318
-408608,0.932721,0.472107,3,7,0,408616,-0.00611228,-0.194114,-0.018757,-0.312365,0.183084,0.746681,2.87066,1.04188,-0.692913,45.1778,14.4316,45.7335
-408607,0.986909,0.472107,3,7,0,408611,-0.0105453,-0.188822,0.0757122,-0.0843054,0.138162,0.754534,2.82032,0.986444,-0.625281,45.0539,14.3928,45.2312
-408610,0.75081,0.472107,3,7,0,408614,0.0132805,-0.201403,0.0415405,-0.0596217,0.133962,0.74563,2.96136,1.01396,-0.663177,45.1,14.4743,45.6356
-408607,1,0.472107,3,7,0,408612,-0.0291173,-0.184806,-0.0444145,-0.156929,0.114825,0.749607,2.89927,1.08391,-0.62871,45.0894,14.422,44.9619
-408608,0.961382,0.472107,3,7,0,408611,0.010848,-0.198392,-0.0358833,-0.00576905,0.00962518,0.766786,2.79956,1.02092,-0.604617,45.1073,14.4225,45.399
-408608,0.866085,0.472107,3,7,0,408614,0.00500023,-0.189566,-0.00028078,-0.186774,0.299138,0.732244,2.98127,1.0356,-0.677801,45.0991,14.394,45.3412
-408611,0.916456,0.472107,3,7,0,408615,0.0253169,-0.201796,-0.0985402,-0.336671,0.0381877,0.788785,2.77246,0.99353,-0.64591,45.0742,14.4156,45.8675
-408612,0.90834,0.472107,3,7,0,408618,-0.0316357,-0.193718,0.219392,-0.228569,0.20607,0.707718,3.01534,1.05368,-0.698895,45.1214,14.4096,45.5673
-408613,0.971456,0.472107,3,7,0,408619,-0.0368422,-0.192751,-0.170221,-0.135542,-0.0797733,0.807582,2.89907,0.983612,-0.509345,45.1023,14.3769,45.0773
-408612,0.992869,0.472107,4,15,0,408620,-0.0561654,-0.176137,-0.0829056,-0.206334,-0.0298943,0.85133,2.86975,0.997706,-0.589074,45.0978,14.3725,44.6485
-408608,0.990426,0.472107,3,7,0,408615,-0.00340376,-0.186137,-0.0810387,-0.0776014,-0.0976274,0.792188,2.90629,1.01351,-0.647794,45.084,14.437,45.1901
-408608,0.937867,0.472107,3,7,0,408613,0.0319784,-0.187884,0.0945338,-0.148627,0.121608,0.73333,2.95335,0.983756,-0.608467,45.1015,14.3845,45.2908
-408609,0.865016,0.472107,3,7,0,408614,0.018227,-0.191929,0.0652751,-0.0852715,0.113817,0.703346,3.05079,0.978275,-0.577006,45.1148,14.3667,45.3798
-408613,0.951862,0.472107,3,7,0,408617,-0.0498796,-0.173195,-0.171049,-0.066807,0.159758,0.841504,2.68108,1.0294,-0.706377,45.1436,14.4278,44.7947
-408609,0.914836,0.472107,3,7,0,408621,0.00356936,-0.197923,0.0814207,-0.136435,0.0486734,0.685665,2.93394,1.03864,-0.606019,45.0144,14.455,45.5262
-408610,0.750509,0.472107,3,7,0,408618,-0.0399308,-0.189954,-0.124689,-0.0869627,0.11005,0.796199,2.85277,1.0204,-0.681609,45.1959,14.448,45.3994
-408610,0.859852,0.472107,3,7,0,408616,0.0189484,-0.180204,0.0107129,0.0354071,0.180573,0.744699,2.86374,0.993407,-0.627119,45.1099,14.3342,44.9576
-408609,1,0.472107,3,7,0,408613,-0.00332554,-0.192071,0.135931,-0.0950016,0.0207143,0.73908,2.94302,1.04082,-0.600514,45.0593,14.4756,45.1443
-408609,0.972717,0.472107,3,7,0,408614,-0.00121144,-0.176378,-0.095725,0.0327412,0.0992611,0.74352,2.81915,0.999721,-0.633942,45.1716,14.4074,45.0248
-408614,0.681143,0.472107,3,7,0,408621,-0.0153697,-0.207073,0.143828,-0.485644,0.0910153,0.707268,2.8546,1.04109,-0.667548,45.0517,14.3272,46.1724
-408610,1,0.472107,3,7,0,408618,-0.00140664,-0.189574,-0.131463,0.0746733,0.012851,0.736773,2.96241,1.03009,-0.605393,45.1775,14.4536,45.2193
-408615,0.913704,0.472107,3,7,0,408617,0.0256586,-0.192164,-0.244281,-0.0465812,-0.111353,0.726398,2.89117,1.0212,-0.610544,45.212,14.3712,45.6455
-408614,1,0.472107,3,7,0,408620,-0.027094,-0.187716,0.230908,-0.138491,0.1913,0.71219,2.81694,1.07042,-0.601472,45.0386,14.4666,44.956
-408612,0.990554,0.472107,3,7,0,408618,-0.0412522,-0.192938,-0.171838,-0.110615,-0.149863,0.698098,2.87052,1.05617,-0.678873,45.119,14.3641,45.8306
-408612,0.967463,0.472107,3,7,0,408616,-0.0123604,-0.18787,0.0391912,-0.124617,0.292548,0.719382,2.6991,1.10208,-0.609161,45.1397,14.4474,45.0069
-408609,1,0.472107,3,7,0,408615,-0.0396319,-0.185703,-0.060961,-0.0588324,-0.0028108,0.783132,2.79914,0.991582,-0.653188,45.1494,14.3755,45.3256
-408609,0.860252,0.472107,3,7,0,408612,-0.0106564,-0.193023,0.0482521,-0.356894,0.106434,0.683382,2.89016,1.04141,-0.595671,45.0896,14.3867,45.599
-408608,0.980687,0.472107,3,15,0,408611,-0.00983106,-0.181421,-0.0830869,0.0794238,0.018661,0.761297,2.88775,0.990416,-0.661948,45.1238,14.4118,45.1475
-408607,1,0.472107,3,7,0,408609,-0.0095486,-0.182206,-0.0611946,0.0268256,-0.0259391,0.760963,2.88668,0.995354,-0.652453,45.1096,14.4065,45.1704
-408607,0.979502,0.472107,3,15,0,408610,-0.0180518,-0.189238,-0.0259609,-0.114532,0.097461,0.695656,2.99622,1.05476,-0.585913,45.1654,14.4209,45.2571
-408611,0.762103,0.472107,3,7,0,408613,0.0196973,-0.195336,-0.0573511,-0.247234,0.0309718,0.71852,2.70608,1.03163,-0.700957,45.0378,14.3895,45.9041
-408615,0.974863,0.472107,3,15,0,408620,-0.0553254,-0.175106,-0.219008,0.202474,0.0973008,0.756534,3.01186,1.07039,-0.649271,45.0751,14.4287,44.5129
-408609,0.956894,0.472107,2,7,0,408618,-0.0102549,-0.176317,-0.0155713,-0.223217,0.121601,0.741368,2.80511,1.0328,-0.646041,45.1142,14.4065,45.0663
-408613,0.649253,0.472107,2,3,0,408616,-0.00393511,-0.20357,-0.0150708,0.0487225,0.0876409,0.796641,2.78264,1.0417,-0.673651,45.0589,14.4035,45.4413
-408612,0.973734,0.472107,3,7,0,408620,0.00532321,-0.184298,0.0928115,-0.0483094,0.0597406,0.682688,2.96068,1.11699,-0.60584,45.1188,14.449,44.9228
-408614,0.923869,0.472107,3,15,0,408622,0.0180947,-0.181512,0.154689,-0.110057,0.0547589,0.732061,3.00398,1.09313,-0.563628,45.1243,14.4336,44.6231
-408613,0.968244,0.472107,3,7,0,408619,0.00756408,-0.194901,-0.0223751,-0.0112082,0.000584043,0.661576,3.06124,0.968583,-0.644367,45.162,14.3928,45.9415
-408610,1,0.472107,3,7,0,408615,-0.0280455,-0.194074,0.0933026,-0.428737,0.0421967,0.772224,2.99146,1.04965,-0.630154,45.0847,14.4235,45.4106
-408615,0.894418,0.472107,3,7,0,408620,-0.0421482,-0.193468,-0.0663075,-0.036126,0.175231,0.676717,3.03897,0.993432,-0.589574,45.2402,14.3956,45.6195
-408612,1,0.472107,3,7,0,408618,-0.0424911,-0.192978,0.0267522,-0.0411901,0.160341,0.689784,2.99636,0.987494,-0.581277,45.2143,14.4217,45.5171
-408612,0.977694,0.472107,3,7,0,408617,0.0253753,-0.192605,-0.112287,-0.189313,0.0212648,0.75887,2.6816,1.06732,-0.687229,44.9922,14.4206,45.468
-408615,0.743121,0.472107,3,7,0,408621,-0.0641778,-0.188829,0.0925632,0.000421746,0.133304,0.684468,2.9428,0.986576,-0.590631,45.2171,14.4358,45.4332
-408608,1,0.472107,3,7,0,408617,0.00236813,-0.197224,-0.081415,-0.270808,0.0823973,0.755154,2.98723,1.01263,-0.565577,45.1098,14.3841,45.4293
-408609,0.943582,0.472107,3,7,0,408613,0.00123561,-0.196621,-0.00321131,-0.323685,0.245882,0.734072,2.89617,1.02351,-0.746204,45.1044,14.4337,45.9557
-408609,0.949705,0.472107,3,7,0,408613,0.0297958,-0.198603,-0.100239,-0.195666,0.227767,0.741242,2.77679,1.04992,-0.659054,45.0385,14.3946,45.5608
-408609,0.977711,0.472107,3,7,0,408613,-0.0473436,-0.182327,0.0593096,-0.0990732,-0.00535636,0.741456,3.04119,1.03434,-0.611749,45.1708,14.3986,45.0406
-408607,0.874618,0.472107,3,7,0,408613,0.0221152,-0.192926,-0.014668,-0.169712,0.134729,0.722743,2.76233,1.02689,-0.623847,45.1506,14.4124,45.5537
-408608,0.892936,0.472107,3,7,0,408613,0.00844094,-0.196929,0.00975296,-0.205632,0.141067,0.672478,2.80594,1.03291,-0.638555,45.1529,14.4093,45.8797
-408611,0.957472,0.472107,3,7,0,408614,-0.0111007,-0.206069,0.0036215,-0.472895,-0.0523707,0.764154,2.91929,1.04613,-0.614015,45.061,14.405,45.8651
-408612,0.607858,0.472107,4,15,0,408622,-0.0173087,-0.175109,-0.0069457,0.200447,0.303889,0.724462,2.79993,1.04941,-0.665371,45.143,14.436,44.6946
-408610,0.857095,0.472107,3,7,0,408619,-0.0115772,-0.19224,0.0625746,-0.148908,-0.0922894,0.802103,2.84908,1.04759,-0.652059,45.0508,14.4356,45.214
-408610,0.63879,0.472107,3,7,0,408619,-0.030302,-0.187409,-0.077085,-0.302058,0.0415591,0.733101,3.04004,1.00184,-0.56144,45.1522,14.4451,45.3272
