# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_1f66bce6668_model
# start_datetime = 2023-01-05 19:42:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/Rtmp5HTisb/standata-1f62f65d9e7.json
# init = 2 (Default)
# random
#   seed = 1261831243
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-202301051942-4-6b75c8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-profile-202301051942-4-4fbba7.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,Intercept,sigma,b_Intercept
-408609,0.96611,0.434057,3,7,0,408614,-0.00459087,-0.196121,-0.0697797,-0.289297,0.074236,0.778169,3.0066,1.01661,-0.722241,45.0907,14.4373,45.7697
-408608,0.990424,0.434057,3,7,0,408613,-0.00700524,-0.188682,0.077983,-0.0618498,0.082085,0.703179,2.83766,1.09828,-0.58762,45.1164,14.4072,45.0193
-408611,0.710789,0.434057,3,7,0,408616,0.02513,-0.189143,-0.0359965,-0.214732,0.187982,0.708302,2.82203,1.02386,-0.594989,45.1196,14.4814,45.3815
-408613,0.940209,0.434057,3,7,0,408617,-0.0374827,-0.187384,0.0258837,0.0429847,0.0325587,0.738566,3.13405,1.014,-0.682593,45.0739,14.3387,45.2238
-408613,0.85422,0.434057,3,7,0,408625,-0.0344835,-0.197122,-0.11414,-0.254135,-0.0155424,0.743456,2.75254,1.08571,-0.517496,45.1388,14.3477,45.2646
-408611,0.92294,0.434057,3,7,0,408623,0.00377708,-0.195147,0.052895,-0.0943233,0.092347,0.753675,3.00901,1.01913,-0.725761,45.0198,14.451,45.5551
-408611,0.99229,0.434057,3,7,0,408614,-0.00986135,-0.192261,0.0825108,-0.128424,0.0543378,0.745943,3.01099,1.03042,-0.732683,45.0309,14.4691,45.5362
-408609,0.989042,0.434057,3,7,0,408616,0.00983959,-0.195194,-0.0950143,-0.121516,0.201328,0.713018,2.92301,1.04065,-0.611208,45.104,14.3486,45.4193
-408614,0.691486,0.434057,3,7,0,408620,-0.0664724,-0.178365,0.0316491,0.0983925,-0.0237098,0.746348,2.76938,1.08159,-0.653842,45.1928,14.4714,44.8831
-408610,0.985146,0.434057,3,15,0,408617,0.0508597,-0.19467,-0.125609,-0.113702,0.158461,0.715378,2.97419,1.02665,-0.606364,45.0506,14.3902,45.3834
-408608,0.977335,0.434057,3,7,0,408614,0.0190986,-0.18257,0.133972,-0.0204646,0.14566,0.747522,2.79535,0.999368,-0.619628,45.0819,14.428,44.9849
-408608,0.943764,0.434057,3,7,0,408612,-0.00749737,-0.202071,0.0117647,-0.137253,0.0749728,0.736159,3.01491,1.00372,-0.659688,45.0833,14.4214,45.7805
-408609,0.973812,0.434057,3,7,0,408612,-0.010087,-0.201326,0.0304917,-0.474397,0.140837,0.734369,2.82019,1.0242,-0.653779,45.0692,14.4391,45.9584
-408613,0.939955,0.434057,3,7,0,408615,-0.0385609,-0.20402,-0.017152,-0.414981,0.0610147,0.782321,2.89016,1.05647,-0.772208,45.1086,14.3948,46.1491
-408608,0.966893,0.434057,3,7,0,408616,-0.0417385,-0.198552,0.00454631,-0.2544,0.0394759,0.753381,2.88418,1.01333,-0.70429,45.0618,14.4227,45.8664
-408612,0.805168,0.434057,3,7,0,408615,-0.0267395,-0.191973,-0.130813,-0.195989,0.0453249,0.655894,2.91668,1.12501,-0.555524,45.1009,14.398,45.2656
-408611,0.957579,0.434057,3,7,0,408620,-0.0201886,-0.192229,-0.115112,-0.176831,0.0860276,0.701596,2.81161,1.13945,-0.606088,45.1015,14.4122,45.2076
-408614,0.855301,0.434057,4,15,0,408620,-0.0124873,-0.188472,-0.054973,0.154749,-0.178249,0.724511,2.66686,1.06896,-0.62512,45.1124,14.4627,45.2365
-408612,0.76353,0.434057,3,7,0,408625,-0.0215332,-0.205206,0.00226223,0.0500162,-0.0575467,0.680664,2.78867,1.05737,-0.702064,45.1197,14.4212,46.0917
-408611,0.966467,0.434057,3,15,0,408618,0.0180996,-0.183725,0.0777456,0.0704466,-0.0329324,0.677897,3.02426,1.07152,-0.575148,45.1313,14.3901,44.9303
-408612,0.949188,0.434057,3,7,0,408615,0.0176767,-0.177458,0.107974,0.0298828,-0.0531593,0.684239,2.96826,1.08179,-0.595824,45.1198,14.3793,44.8034
-408610,0.967126,0.434057,4,15,0,408615,-0.0385392,-0.186902,-0.0656295,-0.369491,0.131725,0.747242,2.82946,1.06125,-0.646284,45.0593,14.3642,45.3144
-408609,0.965934,0.434057,3,7,0,408615,0.012954,-0.191035,0.0752845,-0.182278,0.148151,0.764045,2.91329,0.993368,-0.716071,45.1173,14.4651,45.6137
-408612,0.961665,0.434057,3,7,0,408615,-0.0137519,-0.203867,-0.193102,-0.276136,0.0942493,0.71054,2.78473,1.07691,-0.590043,45.1498,14.3525,45.8094
-408615,0.880671,0.434057,3,7,0,408619,-0.0095652,-0.189602,0.129607,-0.166222,0.0556412,0.793815,3.0699,0.998503,-0.691191,44.9922,14.4713,45.2068
-408611,0.959894,0.434057,3,7,0,408622,-0.0111844,-0.192296,-0.108475,-0.270595,0.165012,0.782209,2.87895,0.966053,-0.650864,45.2035,14.4029,45.6965
-408617,0.936855,0.434057,3,7,0,408620,-0.0446541,-0.165608,0.0106595,0.300487,-0.0989335,0.733674,2.85019,1.06603,-0.604249,45.0166,14.4161,44.1588
-408615,1,0.434057,3,7,0,408623,-0.0547303,-0.169909,0.0491341,0.197852,-0.0464815,0.709713,2.86268,1.0941,-0.602025,45.0322,14.4211,44.3179
-408609,0.989056,0.434057,3,7,0,408618,-0.0300611,-0.195161,-0.204174,-0.101215,0.131934,0.729375,2.84867,1.04707,-0.699079,45.179,14.3964,45.7768
-408609,0.885038,0.434057,3,15,0,408615,0.0280479,-0.193696,0.0385552,-0.160755,0.158955,0.66448,2.98783,1.05352,-0.572629,45.1007,14.4234,45.3746
-408608,0.996013,0.434057,3,7,0,408610,0.0387371,-0.193741,0.027135,-0.158843,0.089061,0.662484,2.96798,1.05396,-0.581813,45.0904,14.407,45.4509
-408607,0.949797,0.434057,3,7,0,408611,0.0320244,-0.193841,-0.0777475,-0.209681,0.0206028,0.724924,2.97003,1.05742,-0.638644,45.1078,14.3851,45.5215
-408610,0.93366,0.434057,3,15,0,408613,0.00369393,-0.185742,-0.211308,0.0460051,0.138866,0.710915,2.78488,1.04275,-0.691697,45.1119,14.4431,45.4141
-408608,1,0.434057,3,7,0,408611,0.0145004,-0.187517,-0.137306,0.0220175,0.10158,0.726635,2.8837,1.06743,-0.711162,45.1274,14.3911,45.3772
-408607,0.987264,0.434057,3,7,0,408611,-0.0329526,-0.192629,-0.0330718,-0.249461,0.111993,0.769881,2.95725,1.00178,-0.578483,45.0564,14.4211,45.2252
-408610,0.809404,0.434057,3,7,0,408614,0.0214883,-0.20278,0.211318,-0.266593,0.0643378,0.688055,3.03072,1.01059,-0.630605,45.1193,14.3978,45.9277
-408611,0.876685,0.434057,3,7,0,408614,0.00333255,-0.202803,0.166337,-0.166849,0.0023613,0.685415,2.92344,1.02389,-0.590661,45.0667,14.4696,45.737
-408610,0.966567,0.434057,3,7,0,408617,-0.0114021,-0.184428,-0.167733,0.0558527,0.14503,0.759118,2.87128,1.0107,-0.697286,45.1425,14.454,45.2867
-408607,0.997555,0.434057,3,7,0,408613,0.0265662,-0.185497,-0.0993914,-0.00352456,0.18687,0.726561,2.79011,1.05904,-0.665692,45.1167,14.4167,45.1877
-408607,0.90173,0.434057,3,7,0,408612,-0.00425704,-0.191114,0.0567812,-0.12493,0.0747233,0.771524,2.79634,1.04649,-0.69356,45.147,14.4272,45.4297
-408609,0.770411,0.434057,3,7,0,408613,-0.0114827,-0.190377,-0.0278277,-0.25167,0.0779166,0.772063,2.79908,1.01618,-0.618245,45.08,14.4873,45.333
-408608,0.97403,0.434057,3,15,0,408614,-0.0516635,-0.184997,-0.0661478,-0.0619111,0.0293319,0.818669,2.79937,1.04076,-0.590871,45.09,14.4026,44.7528
-408613,0.722367,0.434057,3,7,0,408620,-0.0300646,-0.19806,-0.0400103,-0.235726,0.213658,0.725529,2.84917,1.0165,-0.819112,45.1462,14.4134,46.298
-408609,0.986824,0.434057,3,7,0,408616,-0.0354226,-0.194773,-0.0204368,-0.326047,0.176549,0.757237,2.83982,1.0272,-0.706205,45.1222,14.3508,45.7709
-408612,0.73917,0.434057,3,15,0,408617,-0.00754497,-0.192667,0.0344414,0.0717214,0.255019,0.698055,2.79727,1.07098,-0.649212,45.0489,14.4677,45.1856
-408614,0.984671,0.434057,3,7,0,408617,-0.00632476,-0.1818,0.0780364,-0.0936642,-0.084555,0.792425,2.60038,1.05527,-0.678484,45.1565,14.3513,45.1601
-408612,0.983417,0.434057,4,15,0,408620,-0.0337366,-0.194179,-0.0115664,-0.263046,0.0880857,0.673421,3.12173,1.00479,-0.686423,45.0047,14.3952,45.8525
-408614,0.939335,0.434057,3,7,0,408618,-0.0246375,-0.195303,-0.043585,-0.17171,0.222433,0.721375,3.10613,0.995632,-0.696603,44.9625,14.4108,45.5927
-408613,0.787301,0.434057,3,7,0,408621,-0.0334625,-0.186361,-0.161384,0.0186843,0.0356091,0.760868,2.82451,1.10772,-0.619468,45.203,14.4083,44.9564
-408609,0.997794,0.434057,3,15,0,408616,0.00225237,-0.187798,-0.0217796,-0.0226643,-0.00121253,0.634863,2.90099,1.06011,-0.616003,45.0848,14.4104,45.4581
-408608,0.981346,0.434057,3,15,0,408613,0.00411729,-0.189804,-0.116733,-0.165042,0.0282126,0.811099,2.80676,1.03604,-0.613701,45.0921,14.386,45.1002
-408609,0.956944,0.434057,3,7,0,408612,0.0326615,-0.190213,-0.0898788,-0.167058,0.0436677,0.802205,2.91011,1.00867,-0.566589,45.0931,14.4104,45.0311
-408608,0.964939,0.434057,3,7,0,408613,-0.0382086,-0.184742,-0.0139539,-0.0234939,0.0697841,0.666521,2.88382,1.04976,-0.634004,45.0822,14.4134,45.3029
-408608,0.888624,0.434057,3,7,0,408613,0.00710046,-0.197439,0.0181199,0.011501,0.111947,0.681109,2.97883,1.0459,-0.67814,45.1167,14.4037,45.6866
-408609,0.673866,0.434057,4,19,0,408616,0.0230515,-0.196699,-0.0410971,-0.11826,0.0409367,0.657574,2.93115,1.01199,-0.674772,45.1297,14.4057,46.0461
-408609,0.929552,0.434057,3,7,0,408615,-0.028005,-0.194062,0.0166156,-0.0772724,0.0617558,0.752142,2.86655,1.06449,-0.549621,45.1525,14.4144,45.0506
-408610,0.952854,0.434057,3,7,0,408615,-0.0234349,-0.188559,0.0609846,-0.271912,0.101792,0.709868,2.88309,0.998791,-0.62451,45.0081,14.4019,45.4519
-408614,0.969521,0.434057,3,7,0,408618,0.023619,-0.192436,-0.123031,0.122477,0.0441139,0.713483,3.10571,1.03524,-0.610215,45.0074,14.3894,45.1023
-408610,1,0.434057,3,7,0,408618,-0.00481354,-0.187556,-0.180715,-0.0976709,-0.0212708,0.65074,3.07444,1.0439,-0.621247,45.0915,14.4113,45.5329
-408609,1,0.434057,3,7,0,408611,0.00612488,-0.188562,-0.201376,-0.0699375,-0.00311067,0.668073,3.05251,1.04859,-0.607266,45.1004,14.4221,45.4318
-408611,0.722821,0.434057,3,7,0,408623,-0.0233553,-0.190784,-0.203352,-0.259967,0.0861253,0.658257,3.05442,1.07005,-0.585633,45.067,14.4176,45.4585
-408610,0.952752,0.434057,3,7,0,408617,-0.0278192,-0.190871,-0.00301178,-0.0359491,-0.163029,0.795403,2.85849,1.01207,-0.599058,45.1423,14.4366,45.2171
-408611,0.798808,0.434057,3,7,0,408618,0.00471695,-0.175829,0.00949113,-0.142068,0.263451,0.761093,2.92,1.01357,-0.620242,45.0286,14.3783,44.6769
-408610,0.94589,0.434057,3,7,0,408617,-0.0213271,-0.197283,-0.0167822,-0.192941,0.128777,0.765191,2.79399,0.965832,-0.711115,45.1279,14.4159,45.9666
-408607,1,0.434057,3,7,0,408613,-0.0253597,-0.182432,0.017865,-0.0675039,0.0667752,0.753212,2.94506,1.06214,-0.634691,45.1415,14.3997,44.9386
-408609,0.663712,0.434057,3,7,0,408616,-0.00749513,-0.198612,0.0839919,-0.166415,0.115349,0.683128,2.93586,1.04141,-0.566113,45.0359,14.4419,45.4278
-408609,0.976525,0.434057,3,7,0,408612,0.0236068,-0.19513,-0.067553,-0.28692,0.100817,0.709649,2.94209,1.04964,-0.709335,45.1605,14.3778,45.9286
-408610,0.917396,0.434057,3,15,0,408615,0.0138427,-0.189293,0.131898,-0.188476,0.132439,0.74939,2.88066,1.04899,-0.715278,45.1598,14.3614,45.4879
-408609,0.986037,0.434057,3,7,0,408614,-0.0249613,-0.193176,0.0960284,-0.277192,0.150622,0.735115,2.77087,1.04121,-0.634687,45.186,14.4337,45.5662
-408607,0.938547,0.434057,3,7,0,408612,0.00499225,-0.195659,0.0173717,-0.230886,0.136251,0.762203,2.88343,1.04701,-0.59917,45.1222,14.3785,45.3044
-408610,0.965803,0.434057,3,7,0,408611,-0.0652066,-0.197419,-0.0787755,-0.275358,0.0364606,0.706687,2.91624,1.01669,-0.708377,45.0603,14.4405,46.0473
-408608,0.990753,0.434057,3,7,0,408614,0.00882217,-0.189327,0.0162711,-0.0286694,0.231301,0.777858,2.80032,1.03052,-0.635475,45.0928,14.3795,45.0225
-408609,0.998902,0.434057,4,15,0,408612,0.00449702,-0.200954,0.0451868,-0.284062,-0.013434,0.712109,3.11584,1.02298,-0.635448,45.118,14.4282,45.8528
-408609,0.859072,0.434057,3,7,0,408614,0.0345576,-0.199386,0.0490563,-0.288719,0.192297,0.752486,2.85853,0.98851,-0.619366,45.1282,14.392,45.7073
-408610,0.852928,0.434057,3,15,0,408616,-0.0684753,-0.178394,-0.0910121,0.136713,-0.0405212,0.736538,2.84719,1.04442,-0.668271,45.0829,14.4236,44.9709
-408610,0.944788,0.434057,3,7,0,408616,0.00710123,-0.181405,-0.109053,-0.114185,0.0114267,0.731924,3.11184,1.03435,-0.549073,45.1044,14.3938,44.8321
-408612,0.760073,0.434057,3,7,0,408618,0.00126346,-0.205699,0.173457,-0.261541,0.186226,0.742317,2.90808,0.960205,-0.605233,45.0905,14.4252,45.8458
-408611,0.973921,0.434057,3,7,0,408616,0.00111153,-0.187624,-0.138588,-0.145475,0.0384377,0.707952,2.91812,1.12166,-0.701778,45.0964,14.4281,45.3728
-408609,1,0.434057,3,7,0,408614,-0.0421513,-0.195182,0.0283644,-0.0373594,0.205763,0.657562,2.84335,1.04377,-0.680552,45.1223,14.3891,45.7608
-408608,0.957233,0.434057,3,7,0,408615,-0.018895,-0.184054,-0.083533,-0.157737,0.0640476,0.768125,2.94465,1.02205,-0.59254,45.0045,14.4174,44.8999
-408608,0.84527,0.434057,3,15,0,408614,-0.00113149,-0.187143,-0.0860712,-0.0531489,-0.016372,0.659258,2.98809,1.06948,-0.652534,45.139,14.3995,45.5106
-408612,0.896311,0.434057,3,7,0,408615,0.0380397,-0.19449,-0.143564,0.00493901,0.00447591,0.621287,2.977,1.10135,-0.655957,45.067,14.4043,45.6644
-408614,0.863631,0.434057,3,15,0,408623,-0.0484352,-0.17279,-0.00633466,0.124922,0.0417648,0.703591,3.01705,1.04176,-0.604894,45.2369,14.4178,44.7693
-408610,0.991894,0.434057,3,7,0,408618,0.0293663,-0.195061,-0.0114818,-0.167736,-0.00959626,0.773227,2.87364,0.9928,-0.635262,45.0145,14.3794,45.4719
-408611,0.97301,0.434057,3,7,0,408613,-0.0595121,-0.191354,-0.0205241,-0.235454,0.181865,0.677223,2.95922,1.06014,-0.659734,45.2055,14.4276,45.6914
-408612,0.980824,0.434057,3,7,0,408617,-0.029913,-0.19133,0.0298257,-0.186995,0.175347,0.669674,3.02416,1.06236,-0.678689,45.2254,14.4411,45.7123
-408610,0.994619,0.434057,3,7,0,408614,0.0149314,-0.19261,0.00259795,-0.053972,0.0103741,0.778601,2.83888,1.01073,-0.576617,44.9956,14.3925,45.0352
-408610,0.930575,0.434057,3,7,0,408616,-0.00996145,-0.181294,-0.0434522,-0.177712,0.18421,0.761626,2.63624,1.04733,-0.701609,45.16,14.4252,45.3028
-408609,0.994791,0.434057,3,7,0,408614,-0.026232,-0.195811,0.0921222,-0.0694504,-0.00486301,0.757512,2.77086,1.07407,-0.626335,45.0411,14.3807,45.2127
-408608,0.994714,0.434057,3,7,0,408612,-0.000312342,-0.189295,-0.0421982,-0.101459,0.100849,0.724309,2.85761,1.00665,-0.711484,45.1524,14.438,45.723
-408608,0.923226,0.434057,3,15,0,408613,0.036545,-0.200506,0.0217259,-0.0863472,0.092979,0.730284,2.87606,1.03372,-0.658232,45.1011,14.3596,45.6751
-408607,0.885081,0.434057,3,15,0,408613,-0.0442983,-0.187861,-0.043905,-0.0808776,0.0423964,0.74479,3.00258,1.05186,-0.626289,45.1046,14.3953,45.1186
-408608,0.922579,0.434057,3,7,0,408611,0.0319157,-0.202044,0.04072,-0.098543,0.116285,0.74231,2.80193,1.02575,-0.623356,45.1224,14.3937,45.6291
-408608,0.969418,0.434057,3,15,0,408612,0.00772911,-0.202374,-0.039028,-0.139478,0.0435978,0.709098,2.86849,1.02057,-0.56,45.0842,14.4119,45.6255
-408610,0.901303,0.434057,3,7,0,408615,-0.0127504,-0.202323,0.0524397,-0.262247,-0.0717265,0.751838,2.80065,1.04505,-0.625869,45.0196,14.3684,45.6777
-408610,0.995816,0.434057,3,7,0,408613,0.00154285,-0.174328,-0.0603922,0.0417176,0.188069,0.709432,2.93696,1.05461,-0.648064,45.1796,14.418,44.8558
-408608,0.950233,0.434057,3,7,0,408613,-0.00105391,-0.192459,-0.0153672,-0.108356,0.0187247,0.804092,2.8696,0.980456,-0.641222,45.0622,14.4023,45.3297
-408608,0.847067,0.434057,3,15,0,408616,-0.0288755,-0.196786,0.0983303,-0.225706,0.17689,0.680003,2.83114,1.05632,-0.654786,45.1403,14.3717,45.7618
-408608,0.979944,0.434057,3,7,0,408611,-0.0256453,-0.188538,-0.0854654,-0.194425,-0.0447631,0.780132,3.01612,0.998891,-0.640273,45.0895,14.4458,45.3513
-408607,0.974353,0.434057,3,7,0,408611,-0.00393706,-0.18666,-0.00462517,0.0388176,0.149417,0.738798,2.78387,1.0637,-0.612302,45.1265,14.3977,44.9602
-408611,0.865884,0.434057,3,7,0,408615,-0.0354378,-0.183141,-0.0859575,-0.0758045,-0.171933,0.758223,3.06772,1.00032,-0.581006,45.0566,14.4223,45.0252
-408610,0.929503,0.434057,3,7,0,408616,-0.028585,-0.191551,-0.0125659,-0.163379,0.35466,0.688822,2.89039,1.0293,-0.667096,45.1464,14.3908,45.5809
-408609,1,0.434057,3,7,0,408614,-0.0443033,-0.199802,-0.0056178,-0.379437,0.210132,0.771437,2.88793,1.01355,-0.682812,45.0622,14.4179,45.7683
-408611,0.702581,0.434057,3,7,0,408618,-0.0690378,-0.194686,-0.108178,-0.22934,0.00821216,0.766111,2.96068,0.996761,-0.699406,45.1708,14.4049,45.8711
-408611,0.9869,0.434057,3,15,0,408614,0.0425315,-0.194448,0.144254,-0.109347,0.16042,0.671975,2.91387,1.08071,-0.609338,45.0549,14.4142,45.2946
-408612,0.932419,0.434057,3,15,0,408616,-0.0202709,-0.193629,-0.19013,-0.256273,0.12424,0.724081,2.94407,0.984398,-0.724381,45.1541,14.4269,46.0885
-408613,0.994804,0.434057,3,7,0,408618,-0.0531049,-0.200175,0.0645512,-0.138745,0.106163,0.650559,2.99715,1.0999,-0.56899,45.1128,14.3907,45.462
-408612,0.95959,0.434057,3,7,0,408621,-0.0435632,-0.197954,0.0731602,-0.0898638,0.129916,0.678619,3.1072,1.05931,-0.578316,45.1138,14.4123,45.3572
-408613,0.965612,0.434057,4,15,0,408617,0.0182627,-0.189556,0.100865,-0.3688,0.0963833,0.747379,2.88956,0.958441,-0.664704,45.0405,14.4058,45.6841
-408611,0.856411,0.434057,3,7,0,408621,-0.0574191,-0.189826,0.0872453,0.0889757,0.0605997,0.70314,2.82284,1.10266,-0.614125,45.1257,14.4117,45.0256
-408610,1,0.434057,3,7,0,408614,0.0169573,-0.188397,-0.124883,-0.232012,0.158325,0.821892,2.97532,1.00964,-0.623615,45.0802,14.4204,45.0392
-408611,0.909083,0.434057,3,7,0,408615,-0.0210852,-0.181803,-0.00676068,0.0286927,0.122362,0.7031,2.82174,0.988305,-0.652827,45.0388,14.3989,45.2427
-408610,0.99164,0.434057,3,7,0,408614,0.0176227,-0.184494,-0.0622968,0.0115728,0.0355515,0.76286,2.9798,1.05525,-0.552729,45.1117,14.4219,44.6754
-408611,0.880872,0.434057,4,31,0,408615,-0.0343247,-0.20312,-0.020434,-0.16531,0.173669,0.785137,2.90447,1.05572,-0.712194,45.1002,14.4197,45.6596
-408610,0.972994,0.434057,3,15,0,408617,-0.0481012,-0.204306,-0.0389623,-0.364818,0.0652603,0.665303,2.83296,1.05911,-0.655505,45.1083,14.381,46.2138
-408613,0.922908,0.434057,4,15,0,408617,-0.0575684,-0.183692,-0.220181,0.0354061,0.248385,0.813948,2.84604,1.01527,-0.66803,45.1275,14.3867,44.9283
-408609,1,0.434057,3,7,0,408617,0.0256654,-0.19358,0.15689,-0.128227,-0.0141599,0.72933,2.78246,1.08004,-0.645736,45.0599,14.4265,45.3363
-408610,0.840806,0.434057,3,7,0,408616,-0.00408611,-0.189201,-0.224896,-0.0220911,0.0663469,0.730211,3.02503,1.02126,-0.623486,45.1514,14.3589,45.3475
-408613,0.77982,0.434057,3,7,0,408618,-0.0524207,-0.192511,0.154814,-0.110289,0.0677332,0.715958,2.9469,1.08255,-0.598615,45.0518,14.4714,45.0731
-408612,1,0.434057,3,7,0,408615,0.0410501,-0.183041,-0.177651,0.0305114,0.0972189,0.726171,2.80535,1.01169,-0.687324,45.1172,14.3643,45.3875
-408613,1,0.434057,3,7,0,408618,-0.103767,-0.190475,-0.0262766,-0.223301,0.0931004,0.773378,2.87943,1.07251,-0.668163,45.0263,14.453,45.1908
-408608,1,0.434057,3,7,0,408615,0.0111002,-0.193763,-0.0567807,-0.121622,0.0341443,0.713105,2.76884,1.04121,-0.623949,45.1401,14.3634,45.5925
-408613,0.664635,0.434057,2,7,0,408617,-0.000721735,-0.189973,-0.0849268,-0.120333,0.0559095,0.711288,2.74248,1.03622,-0.662467,45.1283,14.2975,45.6227
-408613,0.887019,0.434057,2,7,0,408624,-0.0393889,-0.172927,-0.00963946,-0.033993,0.00894754,0.703036,2.84853,1.05866,-0.688136,45.1969,14.4113,45.1443
-408611,1,0.434057,3,7,0,408616,-0.0296402,-0.191676,0.0463523,0.0220266,0.11489,0.805498,2.77767,1.03221,-0.599791,45.0259,14.4051,44.8286
-408608,0.988775,0.434057,3,7,0,408615,-0.0248448,-0.185512,-0.0898531,-0.0735475,0.0585661,0.734878,3.0013,1.06058,-0.648617,45.1784,14.4114,45.2078
-408607,0.97176,0.434057,3,7,0,408610,-0.000683114,-0.192857,0.0261001,-0.0604015,-0.0349548,0.706151,2.76483,1.0621,-0.641056,45.0926,14.4062,45.4941
-408606,0.834509,0.434057,3,7,0,408611,-0.00833042,-0.187165,-0.00515869,-0.216525,0.0777517,0.75703,2.94314,1.00778,-0.631263,45.0513,14.3867,45.2471
-408607,0.947236,0.434057,3,7,0,408609,-0.0218037,-0.194865,-0.035315,-0.0992147,0.162748,0.716013,2.75931,1.06541,-0.675106,45.1211,14.438,45.5772
-408608,0.687525,0.434057,3,7,0,408615,-0.00774952,-0.195821,-0.0635546,-0.0675108,0.142058,0.699758,2.78657,1.03414,-0.73691,45.1122,14.4016,45.9325
-408607,0.999432,0.434057,3,7,0,408611,-0.0218214,-0.193228,-0.094898,-0.265962,0.0700492,0.781106,2.84345,1.05344,-0.66649,45.0966,14.384,45.4511
-408607,0.824624,0.434057,3,7,0,408617,-0.0527033,-0.185759,-0.0543513,0.0266859,0.0232325,0.749397,2.79809,1.0631,-0.621768,45.1155,14.442,45.0123
-408608,0.973876,0.434057,3,15,0,408611,-0.00351297,-0.184486,-0.06295,-0.0443803,0.252457,0.750524,2.76314,1.03909,-0.727712,45.1286,14.3841,45.3253
-408611,0.722686,0.434057,3,7,0,408616,-0.0310405,-0.188693,0.0229573,-0.156814,-0.216852,0.706093,2.83332,1.04364,-0.554845,45.1016,14.422,45.3366
-408611,1,0.434057,3,7,0,408614,-0.0306646,-0.189816,0.0586887,-0.134355,-0.192817,0.718379,2.80136,1.03438,-0.58208,45.074,14.4211,45.3744
-408607,1,0.434057,3,7,0,408613,-0.00821941,-0.182996,-0.111322,-0.103826,0.195795,0.784136,2.87003,1.01761,-0.646713,45.0912,14.4218,44.9981
-408612,0.654247,0.434057,3,7,0,408615,0.013945,-0.191727,0.121652,0.0823602,0.0228046,0.718707,2.97117,1.05158,-0.624034,45.1134,14.4896,45.1589
-408608,1,0.434057,3,7,0,408613,-0.0125758,-0.192674,-0.0905019,-0.242445,0.0582199,0.742668,2.76414,1.06637,-0.62608,45.1052,14.3509,45.4388
-408611,0.932797,0.434057,3,7,0,408613,-0.0265033,-0.193507,0.158821,-0.144142,0.143508,0.731337,3.07649,0.982822,-0.674103,45.0795,14.4684,45.551
-408611,0.926434,0.434057,3,7,0,408617,0.0392949,-0.18634,0.0618981,-0.145636,0.127588,0.649804,3.04483,1.03568,-0.650471,45.0943,14.352,45.4887
-408615,0.802682,0.434057,3,7,0,408624,-0.0861588,-0.197922,-0.0875955,-0.20873,0.0097124,0.828043,2.62858,0.979988,-0.653599,45.1109,14.4181,45.683
-408608,1,0.434057,3,7,0,408616,-0.0740794,-0.189913,-0.0403092,-0.203506,0.0956364,0.806683,2.74823,1.04305,-0.654169,45.0993,14.4334,45.2119
-408607,0.916356,0.434057,4,15,0,408611,-0.00342994,-0.183362,0.0212016,-0.126996,0.0987015,0.779592,2.79446,0.998457,-0.666448,45.1145,14.384,45.2211
-408610,0.822593,0.434057,3,7,0,408614,-0.00984781,-0.197104,0.104437,-0.030365,0.0803958,0.72962,2.79184,1.05495,-0.612304,45.2032,14.4367,45.4396
-408609,0.992197,0.434057,3,7,0,408614,0.0457056,-0.181245,0.0093645,-0.0134199,0.0326672,0.714258,2.9686,1.00179,-0.655979,45.1261,14.3817,45.2635
-408608,0.985437,0.434057,3,15,0,408613,-0.0625561,-0.186628,-0.125015,0.0421933,0.05553,0.734127,2.90111,1.06442,-0.654395,45.0881,14.4342,45.1201
-408607,1,0.434057,3,7,0,408610,-0.00242567,-0.188799,-0.0902942,-0.164363,-0.0630701,0.721452,2.82288,1.05567,-0.591402,45.0914,14.3822,45.3106
-408611,0.714378,0.434057,3,7,0,408616,-0.0406618,-0.200491,0.184102,-0.229646,0.20754,0.711662,2.80858,1.07669,-0.718196,45.1102,14.4322,45.8084
