# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_1f66bce6668_model
# start_datetime = 2023-01-05 19:42:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/Rtmp5HTisb/standata-1f62f65d9e7.json
# init = 2 (Default)
# random
#   seed = 1261831243
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-202301051942-3-6b75c8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-profile-202301051942-3-4fbba7.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,Intercept,sigma,b_Intercept
-408611,0.953247,0.470964,3,7,0,408616,0.0148323,-0.194334,-0.132385,-0.295944,-0.0377609,0.736835,2.86933,1.09315,-0.585187,45.1071,14.4575,45.3728
-408609,1,0.470964,3,7,0,408613,-0.0142115,-0.194894,0.052257,-0.0625865,0.0539418,0.68339,2.81579,1.03532,-0.653214,45.0296,14.3647,45.6157
-408614,0.79329,0.470964,3,7,0,408618,-0.00788068,-0.193595,-0.0653389,0.0706491,0.0640892,0.760834,2.85163,1.06165,-0.751561,45.031,14.469,45.4341
-408613,0.992746,0.470964,3,7,0,408618,-0.000576811,-0.181033,0.0866312,-0.16303,0.26096,0.716894,2.79045,1.04554,-0.574667,45.1081,14.3429,44.8617
-408612,1,0.470964,3,7,0,408614,-0.00347032,-0.185023,0.107506,-0.131207,0.268432,0.740254,2.80159,1.04958,-0.561198,45.0966,14.3619,44.7795
-408611,0.988964,0.470964,3,7,0,408614,-0.0425975,-0.194949,-0.0978397,-0.100509,-0.145351,0.749195,2.87453,1.02077,-0.704043,45.1072,14.4513,45.8336
-408609,0.972261,0.470964,3,7,0,408617,-0.0377572,-0.195638,0.0966387,0.0224836,-0.0264848,0.732545,2.85054,1.04654,-0.654453,45.1026,14.4584,45.4453
-408613,0.805201,0.470964,3,7,0,408619,0.0615477,-0.179415,0.0761857,-0.0303762,0.157382,0.781936,2.86649,1.01105,-0.688354,45.1691,14.3585,45.0266
-408610,1,0.470964,3,7,0,408616,-0.0272895,-0.190662,-0.0724998,0.00646711,-0.0954624,0.687503,3.02813,1.02796,-0.575776,45.0936,14.4575,45.3335
-408610,0.993545,0.470964,3,7,0,408614,0.0180262,-0.18525,0.0176394,-0.110701,-0.0521972,0.776605,2.93859,1.0252,-0.58106,45.1813,14.3634,45.0275
-408606,0.968192,0.470964,3,7,0,408613,-0.00986387,-0.190184,-0.111951,-0.20955,0.0871337,0.735807,2.93706,1.03335,-0.691322,45.0745,14.4247,45.57
-408609,0.879032,0.470964,3,7,0,408611,0.00594773,-0.189518,0.108263,-0.0719488,0.0245928,0.798436,2.7754,1.01212,-0.561646,45.0902,14.3857,44.9075
-408617,0.792281,0.470964,3,15,0,408621,0.040502,-0.200753,-0.129019,-0.206941,-0.0605662,0.597436,3.15548,1.06632,-0.663994,45.0452,14.4434,46.172
-408613,0.890989,0.470964,3,7,0,408624,-0.0517947,-0.193658,0.202794,-0.306431,0.115711,0.805854,2.71792,1.00483,-0.614279,45.0715,14.4585,45.2758
-408614,0.807859,0.470964,3,7,0,408624,-0.00636366,-0.195368,0.0566918,-0.0838891,0.195405,0.622243,3.13071,1.01059,-0.674144,45.1415,14.3466,45.9256
-408606,1,0.470964,3,7,0,408616,-0.00933545,-0.197182,-0.0328597,-0.188553,0.0987083,0.740236,2.89518,1.05433,-0.653791,45.1291,14.44,45.5843
-408606,0.944245,0.470964,3,11,0,408608,-0.0284118,-0.185635,-0.0355959,-0.130323,0.0291161,0.721918,2.87814,1.03766,-0.623048,45.0861,14.3639,45.2474
-408608,0.870843,0.470964,2,7,0,408614,-0.0603458,-0.188589,0.0539141,-0.159339,-0.00348632,0.726571,2.85005,1.04363,-0.604622,45.1173,14.3561,45.2858
-408609,0.914321,0.470964,3,7,0,408615,0.0550319,-0.193666,-0.090757,-0.0519182,0.151919,0.684534,2.96807,1.05027,-0.653387,45.0974,14.3924,45.5313
-408610,0.868651,0.470964,2,3,0,408612,0.0545921,-0.191698,-0.108265,-0.134676,0.181249,0.670243,2.98226,1.04233,-0.641534,45.0966,14.3576,45.5659
-408611,0.915447,0.470964,3,7,0,408617,-0.0475444,-0.19155,-0.0856632,0.0183071,0.0823685,0.713234,2.88365,1.03995,-0.707742,45.0185,14.4595,45.5015
-408612,0.988576,0.470964,3,7,0,408614,0.0205224,-0.188959,0.142857,-0.298719,0.0456887,0.729652,2.80953,1.03966,-0.571552,45.1984,14.401,45.3371
-408618,0.806289,0.470964,3,7,0,408624,-0.0244636,-0.205299,0.166418,0.00892714,-0.125044,0.701438,2.87781,1.07437,-0.747831,45.0257,14.4288,45.984
-408613,0.977026,0.470964,3,7,0,408626,-0.00383499,-0.194062,0.121678,0.145988,0.00820464,0.64494,2.86591,1.08247,-0.579443,45.0669,14.4229,45.216
-408611,0.999371,0.470964,3,7,0,408618,-0.0292304,-0.180736,0.00857317,-0.213968,0.0772899,0.843637,2.98788,0.963665,-0.646461,45.1439,14.4018,44.9998
-408610,0.949143,0.470964,3,7,0,408617,0.0138848,-0.182534,0.0470959,-0.0728432,-0.0445962,0.806104,2.76746,0.995134,-0.574944,45.1337,14.3879,44.8893
-408610,0.973095,0.470964,3,7,0,408615,-0.0543717,-0.182208,-0.0011916,0.141775,-0.0438612,0.773735,2.83668,1.0381,-0.632921,45.0407,14.429,44.7755
-408612,0.82327,0.470964,3,7,0,408616,0.0261409,-0.205419,0.0222218,-0.352887,0.264165,0.726889,3.01532,1.0405,-0.643787,45.0974,14.4422,45.8109
-408609,0.90691,0.470964,3,15,0,408616,-0.0126346,-0.192629,-0.089531,-0.0928582,-0.121601,0.695261,2.83288,1.07777,-0.634802,45.1447,14.3741,45.6065
-408609,0.961336,0.470964,3,7,0,408614,-0.0352652,-0.189585,0.0478906,-0.328548,0.195516,0.762611,2.88522,0.989498,-0.606342,45.0449,14.4142,45.2884
-408614,0.813401,0.470964,3,15,0,408619,-0.0772129,-0.190094,0.239163,-0.121698,-0.00724442,0.785379,2.77013,1.02721,-0.590016,45.049,14.3754,44.9788
-408611,0.976523,0.470964,3,7,0,408619,-0.0516345,-0.191557,0.228556,-0.0751814,-0.0463144,0.755874,2.78606,1.02339,-0.651538,45.0618,14.3976,45.3282
-408612,0.592507,0.470964,4,15,0,408623,-0.0796964,-0.175743,-0.101424,-0.159005,-0.024473,0.794798,2.83424,1.00152,-0.651199,45.0649,14.4237,44.9743
-408608,0.907753,0.470964,3,7,0,408616,-0.014291,-0.186643,0.0776214,-0.0824276,0.00258579,0.804402,2.7523,1.04988,-0.641623,45.1054,14.3972,44.9878
-408612,0.566661,0.470964,3,7,0,408617,-0.0312101,-0.205288,-0.0247787,-0.171371,0.0857413,0.736328,2.99346,1.05228,-0.626164,45.0229,14.3637,45.5954
-408607,0.971089,0.470964,3,7,0,408616,-0.00645131,-0.195405,0.0485194,-0.219289,0.0418621,0.745546,3.0573,1.01317,-0.614048,45.1213,14.4434,45.4799
-408610,0.888179,0.470964,3,7,0,408612,-0.0236126,-0.189861,0.00224268,-0.305453,-0.0149904,0.755534,2.95935,0.972007,-0.631775,45.0531,14.3743,45.5585
-408612,0.869796,0.470964,4,15,0,408620,0.0138164,-0.184941,0.0549665,0.0119304,-0.0440041,0.683252,3.08376,1.03667,-0.523691,45.1244,14.4715,44.9282
-408608,0.996941,0.470964,3,7,0,408617,-0.00223789,-0.186545,-0.00670595,-0.24344,0.00428902,0.679469,2.92006,1.05522,-0.597924,45.0897,14.4234,45.3771
-408611,0.74003,0.470964,3,7,0,408615,-0.0198398,-0.189154,-0.0457213,-0.274555,0.0199666,0.66097,2.88181,1.02758,-0.602019,45.0568,14.4448,45.6305
-408608,0.990601,0.470964,3,7,0,408614,-0.00456659,-0.182829,-0.0221994,-0.0942953,0.122805,0.740953,2.7422,1.02599,-0.706038,45.0971,14.4443,45.364
-408608,0.972791,0.470964,3,7,0,408611,-0.0225707,-0.193499,0.0208659,-0.208216,0.0329507,0.702319,2.86915,1.00687,-0.593943,45.0729,14.4451,45.5749
-408609,0.928688,0.470964,3,7,0,408613,0.028933,-0.189274,0.156307,-0.0648682,0.212236,0.771313,2.76738,1.03107,-0.650959,45.0973,14.3778,45.0929
-408608,0.983083,0.470964,3,15,0,408612,-0.03135,-0.188187,0.0238991,-0.116896,-0.0950435,0.693436,2.94158,1.05332,-0.641411,45.0819,14.4455,45.4424
-408610,0.879828,0.470964,3,7,0,408614,0.00157772,-0.199967,-0.133217,-0.205464,0.23253,0.785733,2.89023,1.01823,-0.652786,45.1438,14.3842,45.5948
-408614,0.89115,0.470964,3,7,0,408622,0.0238336,-0.168673,0.0721642,0.152149,-0.0675662,0.738091,3.08886,0.983223,-0.562274,45.1215,14.4034,44.4497
-408613,0.952821,0.470964,3,15,0,408619,-0.0643673,-0.198909,-0.163349,-0.306852,0.248883,0.745486,2.6334,1.05659,-0.735293,45.0708,14.421,45.951
-408615,0.967412,0.470964,3,15,0,408620,0.024026,-0.16846,0.0552976,0.0877438,-0.155798,0.742678,2.96532,1.0135,-0.53582,45.1089,14.4166,44.3912
-408610,1,0.470964,3,7,0,408618,-0.0198242,-0.201982,-0.0242344,-0.0480068,0.157886,0.65972,2.87981,1.092,-0.650539,45.0617,14.3975,45.6806
-408609,0.996409,0.470964,3,7,0,408613,-0.0119403,-0.189055,-0.0856164,-0.376284,0.130992,0.741217,2.72057,1.07842,-0.646229,45.0927,14.3996,45.4302
-408610,0.964789,0.470964,3,7,0,408613,-0.0248745,-0.190401,-0.0108777,0.0966141,0.150768,0.761679,2.81435,1.0019,-0.69035,45.0184,14.4162,45.2522
-408609,0.882023,0.470964,3,15,0,408615,0.00911999,-0.188958,0.104832,-0.129141,0.139149,0.706176,2.90016,1.02603,-0.601188,45.0297,14.3605,45.1846
-408607,0.953066,0.470964,3,7,0,408614,-0.00343335,-0.18716,-0.0755964,0.0877813,0.149838,0.749431,2.91661,1.03436,-0.653387,45.0932,14.4017,45.0599
-408611,0.800104,0.470964,3,7,0,408613,0.0434321,-0.183218,0.0760745,-0.195065,-0.056357,0.707724,2.88415,1.02129,-0.583995,45.1279,14.4162,45.2606
-408610,0.941502,0.470964,3,7,0,408617,0.0471055,-0.189568,0.180255,-0.153992,-0.0642267,0.714177,2.95328,1.03811,-0.60746,45.1321,14.3853,45.3438
-408612,0.782576,0.470964,4,15,0,408618,-0.0442302,-0.19277,-0.165112,-0.198677,0.223628,0.72014,2.85683,1.05828,-0.698795,45.0983,14.3186,45.6314
-408609,0.996104,0.470964,3,15,0,408616,0.00552065,-0.179144,0.0501812,0.0333367,-0.077391,0.77248,2.80486,1.04974,-0.58593,45.139,14.385,44.7073
-408608,0.97351,0.470964,3,7,0,408613,0.00394587,-0.194061,-0.0281641,-0.187264,0.22215,0.726089,2.9604,1.01371,-0.721128,45.1265,14.4331,45.7833
-408611,0.879705,0.470964,3,7,0,408614,-0.00438633,-0.206077,-0.0190708,-0.340821,0.23886,0.675688,2.92025,1.01058,-0.649275,45.1691,14.3956,46.2599
-408609,0.998094,0.470964,3,7,0,408614,0.0256612,-0.184941,0.140835,-0.0868851,0.00677068,0.721003,3.01881,1.03523,-0.586476,45.0628,14.4269,44.9617
-408612,0.623802,0.470964,3,7,0,408619,0.00247978,-0.18133,-0.220419,0.137072,-0.0334758,0.735503,2.89449,0.999088,-0.643147,45.0651,14.3752,45.1334
-408608,0.928422,0.470964,4,15,0,408616,0.0391354,-0.192723,-0.0292133,-0.0598633,0.13151,0.748257,2.77259,1.02559,-0.706315,45.106,14.4322,45.5844
-408611,0.921926,0.470964,3,7,0,408615,0.0400382,-0.191927,-0.0195528,-0.0401197,0.237261,0.747817,2.76033,1.00257,-0.732273,45.0821,14.4394,45.6163
-408610,0.92166,0.470964,3,7,0,408616,0.0386234,-0.184258,-0.0142958,0.160627,0.241957,0.700492,2.95184,1.01028,-0.679322,45.0934,14.4093,45.1698
-408612,0.914489,0.470964,3,7,0,408619,-0.0686103,-0.200999,-0.00318767,-0.422781,-0.0897443,0.751019,2.90287,1.05876,-0.543635,45.1166,14.4036,45.5632
-408615,0.933775,0.470964,3,7,0,408617,-0.0824564,-0.203998,-0.0375336,-0.395682,-0.0897058,0.728643,2.81473,1.07333,-0.557468,45.1692,14.3573,45.8046
-408609,1,0.470964,3,7,0,408618,-0.020921,-0.184667,-0.168629,-0.0731187,0.00268175,0.761011,2.76,1.05398,-0.683425,45.0773,14.4558,45.2665
-408608,0.957065,0.470964,4,15,0,408613,-0.0129879,-0.181384,0.0387034,-0.0954136,0.125555,0.741487,3.00015,1.02383,-0.573541,45.1191,14.4368,44.8226
-408610,0.638303,0.470964,3,7,0,408616,0.0355679,-0.191016,-0.119454,-0.00857607,-0.0288791,0.717162,2.72368,1.03165,-0.629946,45.1361,14.3973,45.5353
-408610,0.957749,0.470964,3,7,0,408616,0.00757658,-0.178148,-0.105495,-0.0610495,0.208126,0.819815,2.85303,1.01817,-0.685194,45.0733,14.4164,44.7919
-408607,1,0.470964,3,7,0,408612,-0.0254472,-0.18443,0.0171419,0.0455748,0.193836,0.711454,2.88513,1.01244,-0.625224,45.1099,14.3991,45.1074
-408607,0.935271,0.470964,3,7,0,408612,-0.0149301,-0.199826,-0.0475324,-0.233924,-0.0252414,0.741252,2.80936,1.04023,-0.680894,45.0948,14.4116,45.8931
-408612,0.895921,0.470964,3,7,0,408613,0.0257445,-0.191178,0.182945,-0.250267,0.268945,0.745916,2.95706,0.997472,-0.570389,45.1349,14.4033,45.1668
-408613,0.736974,0.470964,3,7,0,408624,0.0550176,-0.192168,0.253934,-0.242023,0.116924,0.791673,2.92499,0.995872,-0.593135,45.1297,14.4155,45.1604
-408609,0.968474,0.470964,3,7,0,408617,-0.0101076,-0.196684,-0.0825765,-0.0313709,0.042695,0.711824,2.88504,0.987306,-0.621553,45.1442,14.3954,45.7378
-408611,0.940193,0.470964,2,7,0,408616,-0.0455398,-0.191756,-0.076628,-0.189566,0.0572096,0.778031,2.89578,1.00704,-0.581101,45.2203,14.4499,45.3509
-408607,0.881453,0.470964,3,7,0,408619,-0.00281878,-0.190862,0.0263624,-0.0531315,0.107643,0.699429,2.87954,1.0562,-0.660249,45.035,14.4094,45.3517
-408607,0.90824,0.470964,3,7,0,408611,-0.0115298,-0.200234,-0.119754,-0.252119,0.168209,0.709198,2.90943,1.03081,-0.687682,45.0673,14.4175,45.9392
-408611,0.799778,0.470964,3,15,0,408614,0.00104685,-0.184162,0.163117,-0.0881636,0.00284241,0.6452,2.94982,1.05453,-0.626281,45.0927,14.428,45.3336
-408606,0.992973,0.470964,3,7,0,408614,0.0074836,-0.190034,-0.0547517,-0.0743749,-0.037837,0.740889,2.8758,1.01935,-0.589508,45.1135,14.3966,45.286
-408607,0.851174,0.470964,3,7,0,408611,-0.0525479,-0.1833,0.0228135,-0.135364,0.136576,0.752306,2.86075,1.01073,-0.681452,45.1317,14.4015,45.3044
-408612,0.586568,0.470964,3,7,0,408618,0.00410407,-0.190113,-0.0627134,-0.0389865,0.0709082,0.776938,2.84136,1.06801,-0.619303,44.9839,14.3597,44.8873
-408609,0.975047,0.470964,3,7,0,408617,-0.000600725,-0.18751,0.0747574,-0.324003,0.000698371,0.777332,2.82799,1.06582,-0.627992,45.0523,14.4126,45.1288
-408613,0.933271,0.470964,3,7,0,408616,-0.0569047,-0.197536,-0.164643,-0.0691024,0.20825,0.685804,2.73836,1.05926,-0.590687,45.0458,14.4029,45.4573
-408609,0.973226,0.470964,3,7,0,408617,-0.0580059,-0.191521,0.00703907,-0.156397,0.249193,0.77727,2.75707,1.05772,-0.633714,45.0731,14.3839,45.0834
-408611,0.985502,0.470964,3,7,0,408613,0.0355642,-0.19283,-0.0477103,0.0113513,-0.104489,0.740642,3.08635,1.01361,-0.650376,45.1293,14.3921,45.4767
-408611,0.806446,0.470964,3,7,0,408617,-0.0610334,-0.199382,0.0285878,-0.201349,0.275662,0.754904,2.70169,1.05864,-0.653206,45.081,14.3948,45.4833
-408608,0.914798,0.470964,3,7,0,408615,-0.0390966,-0.189674,-0.00100881,-0.21402,0.260328,0.748662,2.70955,1.0534,-0.678395,45.1041,14.4213,45.3793
-408609,0.968387,0.470964,3,7,0,408612,0.0161685,-0.193729,0.0425964,-0.190812,0.193581,0.812572,2.6987,1.0087,-0.686202,45.1276,14.3823,45.4517
-408609,0.943218,0.470964,3,7,0,408615,0.0352416,-0.188148,-0.0887287,-0.1674,0.0827045,0.706383,3.07206,0.999455,-0.64685,45.0599,14.4346,45.4889
-408609,0.991749,0.470964,3,7,0,408614,-0.0349504,-0.199396,0.150968,-0.30467,0.122964,0.701663,2.86523,1.04165,-0.631617,45.1562,14.4106,45.8049
-408608,0.93935,0.470964,3,7,0,408614,-0.0100742,-0.200127,-0.0878836,-0.255436,-0.116859,0.717336,3.00151,1.03766,-0.630261,45.0847,14.4171,45.8469
-408607,0.959211,0.470964,3,7,0,408612,-0.0273334,-0.196276,0.0803326,-0.268444,0.0339245,0.76768,2.7823,1.01813,-0.576074,45.1172,14.404,45.4187
-408609,0.782781,0.470964,3,7,0,408614,-0.00919781,-0.199107,-0.0689427,-0.374058,0.107571,0.754333,2.92299,1.05888,-0.719543,45.1205,14.4233,45.9072
-408608,0.987519,0.470964,3,7,0,408612,-0.018715,-0.204968,0.0647452,-0.29071,0.0829632,0.683298,2.76618,1.04765,-0.652352,45.1131,14.3951,46.1137
-408608,0.958056,0.470964,3,15,0,408614,-0.0579234,-0.181907,-0.0214957,-0.0932818,-0.0710171,0.763466,2.92891,1.06065,-0.61003,45.1243,14.4287,44.919
-408609,0.932239,0.470964,3,7,0,408612,0.0221985,-0.205385,0.0242887,-0.14659,0.196975,0.693327,2.93181,1.03352,-0.67502,45.1266,14.3716,45.9914
-408608,0.966562,0.470964,3,7,0,408612,-0.043299,-0.179692,-0.0688588,-0.176893,-0.0227683,0.785676,2.92114,1.04455,-0.613534,45.0974,14.4266,44.8672
-408606,0.857964,0.470964,3,7,0,408612,0.023166,-0.192408,0.0249094,-0.0713834,0.162339,0.721164,2.89197,1.02599,-0.672548,45.1072,14.408,45.4979
-408607,0.898571,0.470964,3,7,0,408610,-0.059695,-0.193488,-0.0578354,-0.151118,-0.0643458,0.743192,2.8849,1.05265,-0.639468,45.0968,14.4194,45.4782
-408610,0.884006,0.470964,3,7,0,408612,-0.0904277,-0.188661,-0.0296085,-0.131055,0.040503,0.717253,2.96961,1.03987,-0.690458,45.0417,14.4184,45.4625
-408608,0.934072,0.470964,3,7,0,408616,-0.0418364,-0.19537,-0.166911,-0.256635,-0.0599081,0.723508,2.95044,1.05186,-0.640433,45.1441,14.3965,45.754
-408609,0.709659,0.470964,3,7,0,408615,0.0222295,-0.200831,-0.102654,-0.298404,0.119179,0.786992,2.79178,1.0467,-0.631691,45.0919,14.402,45.5705
-408610,0.9802,0.470964,3,7,0,408613,-0.0357702,-0.180958,0.173918,0.0732417,-0.00195514,0.694153,2.92332,1.0417,-0.657484,45.1206,14.3961,45.1092
-408611,0.945125,0.470964,3,7,0,408614,0.0188823,-0.196759,-0.222666,-0.415507,0.149963,0.764366,2.79549,1.04191,-0.613245,45.0916,14.4011,45.6172
-408613,0.750096,0.470964,3,7,0,408620,-0.0349836,-0.179734,0.133288,0.02953,-0.00883923,0.64743,2.98678,1.02056,-0.671728,45.0734,14.4296,45.3423
-408613,0.899949,0.470964,3,7,0,408619,0.00999557,-0.191091,-0.0544295,0.0494162,0.17887,0.729266,2.90745,1.07812,-0.569168,45.0408,14.3614,44.8036
-408611,1,0.470964,3,7,0,408615,-0.0242235,-0.181046,-0.0966598,-0.178556,0.132072,0.743294,2.91043,0.978994,-0.708894,45.1455,14.4501,45.5372
-408612,0.965023,0.470964,3,7,0,408619,-0.049542,-0.182482,-0.180418,-0.226655,0.292665,0.733342,3.01809,1.05036,-0.712924,45.0861,14.4213,45.2778
-408609,0.991713,0.470964,3,7,0,408616,-0.0148729,-0.196482,-0.0731174,-0.167152,0.189796,0.733665,2.95932,1.03075,-0.749745,45.1038,14.4405,45.8553
-408607,0.935609,0.470964,3,15,0,408613,-0.0546738,-0.179332,0.0579621,-0.0168001,0.132395,0.744503,2.8611,1.03747,-0.658762,45.1128,14.399,44.9458
-408610,0.687072,0.470964,4,15,0,408615,0.000401395,-0.185713,-0.0757429,-0.0794319,-0.0122521,0.786722,2.7864,1.00489,-0.517966,45.1096,14.4014,44.8471
-408613,0.713557,0.470964,3,7,0,408618,0.017337,-0.183545,-0.0954887,-0.165825,-0.00716013,0.836263,2.84289,1.01758,-0.519741,45.1115,14.3634,44.62
-408609,1,0.470964,3,7,0,408616,-0.00775777,-0.186095,-0.190093,-0.0382844,0.00747106,0.796013,2.88148,1.03187,-0.589079,45.0719,14.412,44.884
-408610,0.819316,0.470964,3,7,0,408617,-0.0209617,-0.196893,0.0807933,-0.18825,0.0843693,0.683299,2.78286,1.06364,-0.715772,45.1865,14.3792,46.0125
-408610,0.990449,0.470964,3,7,0,408615,-0.00162095,-0.195926,0.129336,-0.139419,0.0485019,0.68277,2.80724,1.07707,-0.727541,45.1411,14.3759,45.8908
-408610,0.989084,0.470964,3,15,0,408613,0.00546117,-0.194277,0.15981,-0.100146,0.111497,0.658315,2.98032,1.06537,-0.71988,45.1342,14.3848,45.7985
-408610,1,0.470964,3,7,0,408615,-0.0114315,-0.191874,0.0796623,-0.0448292,-0.0397058,0.686214,2.87309,1.05384,-0.573891,45.1973,14.4239,45.3947
-408610,0.882237,0.470964,3,15,0,408616,0.0053992,-0.179487,-0.00415543,-0.0336751,0.247986,0.743606,2.85399,1.03725,-0.716161,45.0205,14.435,45.0109
-408610,0.902674,0.470964,3,7,0,408615,0.0187591,-0.18734,0.0398321,0.0612904,-0.0597232,0.751372,2.80249,1.02052,-0.667057,45.0666,14.3658,45.2573
-408609,0.882129,0.470964,3,7,0,408615,0.0321729,-0.187522,0.0504063,-0.0132296,0.200182,0.714792,2.92998,1.06327,-0.64569,45.1178,14.4526,45.1038
-408607,0.98932,0.470964,3,7,0,408613,-0.0269979,-0.192835,-0.0983917,-0.101066,0.16471,0.728852,2.81904,1.03446,-0.716574,45.0944,14.405,45.6736
-408608,0.97948,0.470964,3,7,0,408609,-0.0179402,-0.194034,-0.109159,-0.0494153,0.181902,0.739813,2.82374,1.03053,-0.725078,45.0756,14.4063,45.6384
-408608,0.811762,0.470964,3,15,0,408614,-0.0198114,-0.190626,0.0685248,0.0159827,0.047593,0.763312,2.68779,1.03088,-0.638181,45.1402,14.439,45.2615
-408609,0.83223,0.470964,3,7,0,408615,-0.00963586,-0.195301,-0.141583,-0.183469,0.0229768,0.699245,3.07475,1.01793,-0.651909,45.0645,14.4558,45.7441
-408607,0.980477,0.470964,3,7,0,408613,-0.0355195,-0.184913,0.0364724,-0.0287658,0.0545179,0.754119,2.71342,1.04236,-0.590057,45.0995,14.4012,44.9446
-408613,0.717372,0.470964,3,7,0,408616,-0.0440379,-0.186058,-0.0838547,-0.13263,-0.0448361,0.870085,2.66779,1.04848,-0.654288,45.0499,14.3955,44.8755
-408609,0.983249,0.470964,3,7,0,408617,0.0261061,-0.17919,-0.150291,-0.136263,0.136134,0.762656,2.82199,1.00493,-0.623914,45.0993,14.4097,45.0426
-408613,0.694578,0.470964,3,7,0,408623,0.0376355,-0.189945,-0.219262,-0.243608,0.0919015,0.758554,2.74083,1.0099,-0.651633,45.1415,14.4452,45.6366
-408613,0.836849,0.470964,3,7,0,408622,0.0213607,-0.176453,-0.293545,-0.0213254,-0.00422786,0.736955,2.84997,1.01925,-0.573536,45.1181,14.4044,44.9178
-408612,0.84724,0.470964,3,7,0,408619,0.00574013,-0.180481,-0.24555,0.0287801,0.0821867,0.762212,2.92582,1.02956,-0.521838,45.1205,14.3952,44.6115
-408607,0.968261,0.470964,3,7,0,408615,-0.0506465,-0.184241,0.0524696,-0.108202,0.0144521,0.708612,2.8794,1.03572,-0.616435,45.1293,14.4193,45.2437
-408610,0.930576,0.470964,3,7,0,408613,-0.00666782,-0.183895,0.164138,-0.0761185,-0.0759085,0.733412,2.98724,1.07269,-0.611088,45.1266,14.4137,44.9497
-408608,0.818796,0.470964,3,7,0,408622,-0.0184194,-0.194854,-0.0687419,-0.17956,0.116099,0.799978,2.7777,1.0543,-0.631258,45.1119,14.4432,45.2513
-408606,0.956812,0.470964,3,7,0,408613,-0.0160313,-0.188747,0.0726792,-0.0909586,0.141453,0.751161,2.89776,1.01913,-0.68028,45.0626,14.4176,45.2913
-408610,0.74051,0.470964,2,3,0,408612,-0.00702701,-0.189075,0.154261,-0.201196,-0.0502241,0.762163,2.96753,1.00637,-0.702337,45.0734,14.3796,45.5178
-408608,0.949311,0.470964,2,3,0,408612,-0.0107321,-0.187756,0.129803,-0.199837,0.00637688,0.746092,2.95153,0.992743,-0.653627,45.0785,14.3751,45.4208
-408609,0.939725,0.470964,3,7,0,408613,-0.0230164,-0.204445,0.156217,-0.187519,0.00792427,0.708619,2.92378,1.0536,-0.625971,45.0849,14.4477,45.7459
-408614,0.456921,0.470964,2,3,0,408621,0.0157645,-0.199536,0.135803,-0.258604,-0.0997342,0.699911,2.73452,1.01421,-0.654242,45.0291,14.3885,45.9931
-408609,0.999427,0.470964,3,7,0,408618,-0.0236752,-0.185172,-0.14389,-0.238181,0.297883,0.738222,2.86865,1.03891,-0.685141,45.1383,14.4105,45.3857
-408607,0.833938,0.470964,3,7,0,408614,-0.0280207,-0.186803,-0.0733671,-0.0457853,-0.0263796,0.735803,2.76203,1.05479,-0.584522,45.0939,14.4125,45.0884
-408609,0.866244,0.470964,3,7,0,408612,-0.00101909,-0.193087,0.106979,-0.325884,0.118656,0.737448,3.01664,0.99693,-0.665722,45.1467,14.3676,45.7113
-408607,0.996376,0.470964,3,7,0,408611,-0.0274685,-0.195726,-0.0274761,-0.158218,0.0803827,0.711211,2.69666,1.0625,-0.627865,45.0686,14.4205,45.5449
-408613,0.794677,0.470964,3,7,0,408616,0.00766189,-0.203623,0.0173981,-0.287559,0.00979981,0.763531,2.71106,1.09496,-0.655949,45.216,14.3786,45.8209
-408616,0.919851,0.470964,3,7,0,408622,-0.0286828,-0.193381,-0.0129153,-0.12461,0.177779,0.68796,3.17109,1.03252,-0.613604,44.9567,14.3651,45.2391
-408615,1,0.470964,3,7,0,408621,0.0127654,-0.185772,-0.0561541,0.0431616,-0.109909,0.742257,2.67759,1.08252,-0.646592,45.2365,14.461,45.2855
-408609,0.98601,0.470964,3,7,0,408619,-0.0441322,-0.18288,0.0286074,-0.130223,0.198261,0.703563,2.92357,1.00914,-0.613381,45.0585,14.3972,45.1312
