"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"29","Z1[2,1]",0.08754477696425,0.2911815,0.665185296174393,0.794532753,-1.0306715,0.83011105,3.08524913689058,4.51775815646198,10.8497874454887
"30","Z1[3,1]",0.0224450097445,0.2851625,1.18101909375178,1.3128015285,-2.119856,1.269809,2.41687225253358,4.92252863681265,11.7449335073607
"31","Z1[4,1]",-0.016199497488,-0.1571015,0.930414499847024,1.0711399524,-1.242726,1.25484,2.11101824686086,5.38189636208535,16.3226653495486
"32","Z1[5,1]",0.4344678593415,0.602348,1.42772337470251,1.872857385,-2.0871475,2.28039,2.93622101678591,4.60914156853953,13.765855748519
"33","Z1[6,1]",-0.02966312625,0.0802275,1.22250612102249,1.886645565,-1.4867875,1.5976515,2.77869305751887,4.66199110898952,17.1088843082056
"34","Z1[7,1]",-0.47751265996875,-0.496388,0.703715556107538,0.5613442359,-1.743345,0.805237,1.63962054117383,9.92280601619378,33.8768836360053
"35","Z1[8,1]",-0.37279443478455,-0.4584355,1.0733869390899,1.4916505317,-1.5237155,1.4214155,2.75312088567709,4.83975621027052,25.5240079781431
"36","Z1[9,1]",-0.35942869075075,-0.525938,0.856849633406615,1.1702725188,-1.52971,1.1202135,2.30773334245055,5.03477554012334,11.589201160571
"37","Z1[10,1]",0.0315909577583268,0.0003900345,0.569473852121666,0.3905235628497,-0.77029565,1.1433905,1.8684786046438,6.07708169582106,20.7006591387841
"38","Z1[11,1]",-0.155876243278175,-0.426756,1.09501130177574,0.59733420264,-2.062395,1.4332235,2.79486010839765,4.68911747147888,14.358036905547
"39","Z1[12,1]",0.37012178882975,-0.07396,0.687565427797018,0.6786579261,-0.52606675,1.3275745,2.1948081368493,5.62064165222148,24.2289391796484
"40","Z1[13,1]",0.41866961275,0.419705,0.868699746702417,1.014632136,-1.0791495,1.6804845,2.86845117230726,4.63662912183903,11.35497765015
"41","Z1[14,1]",0.343001568262578,0.06255825,0.697335415465493,0.25953765495,-0.3227784,1.8435765,1.5451283254382,8.00818392292231,14.3159767794319
"42","Z1[15,1]",0.1083333841705,0.1987475,1.16698263458735,1.4202247941,-1.709495,1.5830215,3.43177486133473,4.41935349330016,11.3113977313512
"43","Z1[16,1]",0.33137912975,0.2760595,1.56276407259132,1.8157038963,-1.7012485,2.6292345,2.99922159965765,4.56769845316923,24.4102207231371
"44","Z1[17,1]",0.7611807794945,0.6082005,0.697477381374915,0.83488956978,-0.31774055,1.718991,2.41764533187693,4.89554693772821,16.5774787149171
"45","Z1[18,1]",-1.536348721143,-1.709735,0.866534498133685,0.697363149,-2.504604,0.1852935,2.90027689168946,4.61188457338409,14.0766599342395
"46","Z1[19,1]",0.90324480376575,1.28717,1.03694768241962,0.701744232,-1.2180275,1.78472,3.89595367728341,4.3359903803699,12.9498626605566
"47","Z1[1,2]",-0.373388177949,-0.9696345,1.12810539183036,0.8672772633,-1.5820575,1.2031485,1.88653434678992,6.21969063344738,17.0651153354652
"48","Z1[2,2]",-0.10559372029515,0.0419026,0.641254452986564,0.24808627494,-1.078819,0.9366531,1.99313474362403,5.71910666285931,28.0516563616762
